ts_code,end_date,symbol,mkv,amount,stk_float_ratio,stock_name,fund_name
515500.SH,20211231,002415.SZ,0.014000832,2.676,0.0,海康威视,中证长三角领先
515500.SH,20211231,600000.SH,0.02144442,25.14,0.0,浦发银行,中证长三角领先
515500.SH,20211231,600019.SH,0.022017,30.75,0.0,宝钢股份,中证长三角领先
515500.SH,20211231,600104.SH,0.02176465,10.55,0.0,上汽集团,中证长三角领先
515500.SH,20211231,600276.SH,0.0139158382,2.7442,0.0,恒瑞医药,中证长三角领先
515500.SH,20211231,600585.SH,0.0227695,5.65,0.0,海螺水泥,中证长三角领先
515500.SH,20211231,600919.SH,0.021106932000000002,36.204,0.0,江苏银行,中证长三角领先
515500.SH,20211231,601009.SH,0.01636992,18.27,0.0,南京银行,中证长三角领先
515500.SH,20211231,601229.SH,0.02079108,29.16,0.0,上海银行,中证长三角领先
515500.SH,20211231,601328.SH,0.02027939,43.99,0.0,交通银行,中证长三角领先
161121.SZ,20211231,000001.SZ,1.3418994912,814.2594,0.04,平安银行,银行LOF易方达
161121.SZ,20211231,002142.SZ,1.2738351384,332.7678,0.05,宁波银行,银行LOF易方达
161121.SZ,20211231,600000.SH,0.8404484462,985.2854,0.03,浦发银行,银行LOF易方达
161121.SZ,20211231,600016.SH,0.812432712,2083.1608,0.06,民生银行,银行LOF易方达
161121.SZ,20211231,600036.SH,2.7368551312,561.8672,0.03,招商银行,银行LOF易方达
161121.SZ,20211231,601166.SH,2.3235420208,1220.3477,0.06,兴业银行,银行LOF易方达
161121.SZ,20211231,601229.SH,0.5950295868,834.5436,0.06,上海银行,银行LOF易方达
161121.SZ,20211231,601288.SH,0.8664069456,2946.9624,0.01,农业银行,银行LOF易方达
161121.SZ,20211231,601328.SH,1.062939225,2305.725,0.06,交通银行,银行LOF易方达
161121.SZ,20211231,601398.SH,1.3618307433,2941.3191,0.01,工商银行,银行LOF易方达
159808.SZ,20211231,300014.SZ,0.0230451,1.95,0.0,亿纬锂能,创业板ETF融通
159808.SZ,20211231,300015.SZ,0.015774668000000002,3.731,0.0,爱尔眼科,创业板ETF融通
159808.SZ,20211231,300026.SZ,0.00056376,0.72,0.0,红日药业,创业板ETF融通
159808.SZ,20211231,300059.SZ,0.047908638899999995,12.9099,0.0,东方财富,创业板ETF融通
159808.SZ,20211231,300122.SZ,0.0147028,1.18,0.0,智飞生物,创业板ETF融通
159808.SZ,20211231,300124.SZ,0.019225836,2.8026,0.0,汇川技术,创业板ETF融通
159808.SZ,20211231,300142.SZ,0.014612,2.6,0.0,沃森生物,创业板ETF融通
159808.SZ,20211231,300271.SZ,0.00039319199999999994,0.3096,0.0,华宇软件,创业板ETF融通
159808.SZ,20211231,300274.SZ,0.0230364,1.58,0.0,阳光电源,创业板ETF融通
159808.SZ,20211231,300315.SZ,0.00052488,1.08,0.0,掌趣科技,创业板ETF融通
159808.SZ,20211231,300451.SZ,0.00039800800000000004,0.356,0.0,创业慧康,创业板ETF融通
159808.SZ,20211231,300498.SZ,0.0150228,7.8,0.0,温氏股份,创业板ETF融通
159808.SZ,20211231,300674.SZ,0.00044454,0.186,0.0,宇信科技,创业板ETF融通
159808.SZ,20211231,300750.SZ,0.107016,1.82,0.0,宁德时代,创业板ETF融通
159808.SZ,20211231,300760.SZ,0.026229504,0.6888,0.0,迈瑞医疗,创业板ETF融通
513990.SH,20211231,0005.HK,0.0397258758,10.36,,,港股通ETF
513990.SH,20211231,0388.HK,0.020106092199999998,0.54,,,港股通ETF
513990.SH,20211231,0700.HK,0.1079356275,2.89,,,港股通ETF
513990.SH,20211231,0939.HK,0.027417398399999997,62.1,0.01,,港股通ETF
513990.SH,20211231,1114.HK,0.0016711744,2.8,,,港股通ETF
513990.SH,20211231,1299.HK,0.038300962599999995,5.96,,,港股通ETF
513990.SH,20211231,1398.HK,0.016152505600000002,44.9,0.0,,港股通ETF
513990.SH,20211231,1810.HK,0.012547543700000002,8.12,,,港股通ETF
513990.SH,20211231,2269.HK,0.022700664,3.0,,,港股通ETF
513990.SH,20211231,2318.HK,0.0222654964,4.85,0.0,,港股通ETF
513990.SH,20211231,2799.HK,0.0002335066,2.8,,,港股通ETF
513990.SH,20211231,3690.HK,0.047361769299999995,2.57,,,港股通ETF
506001.SH,20211231,600399.SH,0.61325566,247.58,0.13,抚顺特钢,万家科创板
506001.SH,20211231,688083.SH,0.6920057195999999,19.7812,1.4,中望软件,万家科创板
506001.SH,20211231,688122.SH,0.8518059636,87.8694,0.28,西部超导,万家科创板
506001.SH,20211231,688133.SH,0.529874698,24.2839,0.53,泰坦科技,万家科创板
506001.SH,20211231,688157.SH,0.674213132,55.3996,1.63,松井股份,万家科创板
506001.SH,20211231,688187.SH,0.844889117,103.2238,0.65,时代电气,万家科创板
506001.SH,20211231,688268.SH,0.5439962,60.31,1.73,华特气体,万家科创板
506001.SH,20211231,688299.SH,0.767623017,234.7471,1.03,长阳科技,万家科创板
506001.SH,20211231,688550.SH,0.5203816829,52.4737,1.11,瑞联新材,万家科创板
506001.SH,20211231,688617.SH,0.5744648,20.5166,1.43,惠泰医疗,万家科创板
159815.SZ,20211231,001234.SZ,3.81843e-05,0.0231,0.0,,浙江100ETF
159815.SZ,20211231,001296.SZ,0.000127452,0.0215,0.0,长江材料,浙江100ETF
159815.SZ,20211231,002001.SZ,0.007014448,2.254,0.0,新和成,浙江100ETF
159815.SZ,20211231,002142.SZ,0.0235483248,6.1516,0.0,宁波银行,浙江100ETF
159815.SZ,20211231,002415.SZ,0.03631008,6.94,0.0,海康威视,浙江100ETF
159815.SZ,20211231,002493.SZ,0.00802672,4.42,0.0,荣盛石化,浙江100ETF
159815.SZ,20211231,300347.SZ,0.009746028,0.7626,0.0,泰格医药,浙江100ETF
159815.SZ,20211231,600570.SH,0.010512051000000001,1.6914,0.0,恒生电子,浙江100ETF
159815.SZ,20211231,601877.SH,0.00846073,1.57,0.0,正泰电器,浙江100ETF
159815.SZ,20211231,603799.SH,0.01400937,1.27,0.0,华友钴业,浙江100ETF
159815.SZ,20211231,603806.SH,0.00697137,0.534,0.0,福斯特,浙江100ETF
159815.SZ,20211231,688298.SH,0.006915,0.3,0.0,东方生物,浙江100ETF
506002.SH,20211231,300604.SZ,1.7244894,299.9112,0.7,长川科技,易方达科创板
506002.SH,20211231,688099.SH,1.6040171280000002,123.1964,0.58,晶晨股份,易方达科创板
506002.SH,20211231,688116.SH,1.9580607678,131.1582,0.73,天奈科技,易方达科创板
506002.SH,20211231,688122.SH,1.84186,190.0,0.61,西部超导,易方达科创板
506002.SH,20211231,688187.SH,1.21940396,148.7078,0.94,时代电气,易方达科创板
506002.SH,20211231,688208.SH,1.29422,163.0,0.6,道通科技,易方达科创板
506002.SH,20211231,688390.SH,1.60853,35.0,0.62,固德威,易方达科创板
506002.SH,20211231,688408.SH,1.3947696643,79.0193,1.1,中信博,易方达科创板
506002.SH,20211231,688516.SH,1.4871318408,60.5214,1.19,奥特维,易方达科创板
506002.SH,20211231,688536.SH,1.82927616,23.8187,0.55,思瑞浦,易方达科创板
159819.SZ,20211231,000977.SZ,0.44765607869999996,124.9389,0.09,浪潮信息,人工智能ETF
159819.SZ,20211231,002230.SZ,0.8130952958,154.8458,0.07,科大讯飞,人工智能ETF
159819.SZ,20211231,002236.SZ,0.5181721368,220.6866,0.12,大华股份,人工智能ETF
159819.SZ,20211231,002405.SZ,0.4642649304,291.6237,0.13,四维图新,人工智能ETF
159819.SZ,20211231,002415.SZ,0.8674792031999999,165.8026,0.02,海康威视,人工智能ETF
159819.SZ,20211231,002920.SZ,0.4784000268,33.8068,0.06,德赛西威,人工智能ETF
159819.SZ,20211231,600588.SH,0.7216106664,201.1178,0.06,用友网络,人工智能ETF
159819.SZ,20211231,601360.SH,0.4470015336,351.4163,0.05,三六零,人工智能ETF
159819.SZ,20211231,603501.SH,0.8551706706000001,27.5178,0.03,韦尔股份,人工智能ETF
159819.SZ,20211231,688008.SH,0.466929451,55.673,0.1,澜起科技,人工智能ETF
160325.SZ,20211231,300014.SZ,1.18262726,100.07,0.05,亿纬锂能,华夏创业板定开
160325.SZ,20211231,300059.SZ,2.4381225468000003,656.9988,0.08,东方财富,华夏创业板定开
160325.SZ,20211231,300122.SZ,0.991040988,79.5378,0.09,智飞生物,华夏创业板定开
160325.SZ,20211231,300151.SZ,0.9383948759999999,229.4364,0.73,昌红科技,华夏创业板定开
160325.SZ,20211231,300450.SZ,1.2040450941,161.8993,0.11,先导智能,华夏创业板定开
160325.SZ,20211231,300454.SZ,1.12353076,58.8236,0.22,深信服,华夏创业板定开
160325.SZ,20211231,300661.SZ,0.94457901,30.5689,0.14,圣邦股份,华夏创业板定开
160325.SZ,20211231,300726.SZ,1.037334019,104.8365,0.57,宏达电子,华夏创业板定开
160325.SZ,20211231,300750.SZ,3.00146364,51.0453,0.03,宁德时代,华夏创业板定开
160325.SZ,20211231,688106.SH,1.4736938931,529.9151,2.09,金宏气体,华夏创业板定开
501201.SH,20211231,002056.SZ,0.16741464,88.72,0.06,横店东磁,科创红土
501201.SH,20211231,002555.SZ,0.1502312,55.6,0.04,三七互娱,科创红土
501201.SH,20211231,002624.SZ,0.17826087,87.77,0.05,完美世界,科创红土
501201.SH,20211231,300034.SZ,0.1450368,25.18,0.06,钢研高纳,科创红土
501201.SH,20211231,300054.SZ,0.1395899,57.35,0.08,鼎龙股份,科创红土
501201.SH,20211231,300841.SZ,0.15039304,7.07,0.12,康华生物,科创红土
501201.SH,20211231,600389.SH,0.16258848,39.54,0.13,江山股份,科创红土
501201.SH,20211231,600499.SH,0.15825232,63.76,0.04,科达制造,科创红土
501201.SH,20211231,601058.SH,0.15492525,104.75,0.04,赛轮轮胎,科创红土
501201.SH,20211231,603728.SH,0.1419316165,59.8615,0.14,鸣志电器,科创红土
501202.SH,20211231,002475.SZ,1.0332,210.0,0.03,立讯精密,科创华泰
501202.SH,20211231,300450.SZ,0.8504358240000001,114.352,0.08,先导智能,科创华泰
501202.SH,20211231,300750.SZ,0.588,10.0,0.0,宁德时代,科创华泰
501202.SH,20211231,300760.SZ,0.2856,7.5,0.01,迈瑞医疗,科创华泰
501202.SH,20211231,601012.SH,0.53878448,62.504,0.01,隆基股份,科创华泰
501202.SH,20211231,603259.SH,0.41503,35.0,0.01,药明康德,科创华泰
501202.SH,20211231,603345.SH,0.5859854594,34.3123,0.14,安井食品,科创华泰
501202.SH,20211231,603486.SH,0.377375,25.0,0.04,科沃斯,科创华泰
501202.SH,20211231,603806.SH,0.5403581995000001,41.3909,0.04,福斯特,科创华泰
501202.SH,20211231,688169.SH,1.05744471,13.0067,0.29,石头科技,科创华泰
160926.SZ,20211231,300014.SZ,1.4692893952000001,124.3264,0.07,亿纬锂能,创业板定开
160926.SZ,20211231,300059.SZ,3.635470017,979.647,0.11,东方财富,创业板定开
160926.SZ,20211231,300073.SZ,1.73123223,199.29,0.46,当升科技,创业板定开
160926.SZ,20211231,300219.SZ,1.4470347555,915.2655,1.46,鸿利智汇,创业板定开
160926.SZ,20211231,300595.SZ,2.4500013399,427.0527,0.7,欧普康视,创业板定开
160926.SZ,20211231,300750.SZ,2.92437684,49.7343,0.02,宁德时代,创业板定开
160926.SZ,20211231,300777.SZ,1.03011636,166.47,0.63,中简科技,创业板定开
160926.SZ,20211231,300957.SZ,1.5545722631999999,80.8494,1.41,贝泰妮,创业板定开
160926.SZ,20211231,300979.SZ,2.7828408258999997,329.2231,3.94,华利集团,创业板定开
160926.SZ,20211231,301080.SZ,1.238171885,58.645,2.93,百普赛斯,创业板定开
515610.SH,20211231,000333.SZ,0.00583099,0.79,0.0,美的集团,中银中证800ETF
515610.SH,20211231,000858.SZ,0.00690246,0.31,0.0,五粮液,中银中证800ETF
515610.SH,20211231,001234.SZ,3.20682e-05,0.0194,0.0,,中银中证800ETF
515610.SH,20211231,300059.SZ,0.004928208,1.328,0.0,东方财富,中银中证800ETF
515610.SH,20211231,300750.SZ,0.012936,0.22,0.0,宁德时代,中银中证800ETF
515610.SH,20211231,600036.SH,0.00969329,1.99,0.0,招商银行,中银中证800ETF
515610.SH,20211231,600519.SH,0.0205615,0.1003,0.0,贵州茅台,中银中证800ETF
515610.SH,20211231,600900.SH,0.0044719,1.97,0.0,长江电力,中银中证800ETF
515610.SH,20211231,601012.SH,0.005985728,0.6944,0.0,隆基股份,中银中证800ETF
515610.SH,20211231,601166.SH,0.00445536,2.34,0.0,兴业银行,中银中证800ETF
515610.SH,20211231,601318.SH,0.00877134,1.74,0.0,中国平安,中银中证800ETF
166027.SZ,20211231,002332.SZ,1.176861972,891.5621,0.93,仙琚制药,中欧创业定开
166027.SZ,20211231,300144.SZ,2.7205442448,1899.8214,0.83,宋城演艺,中欧创业定开
166027.SZ,20211231,300188.SZ,1.0317152645999998,600.1834,0.99,美亚柏科,中欧创业定开
166027.SZ,20211231,300196.SZ,1.0214299762,582.6754,2.37,长海股份,中欧创业定开
166027.SZ,20211231,300408.SZ,1.046725428,234.6918,0.13,三环集团,中欧创业定开
166027.SZ,20211231,300454.SZ,2.3399219,122.509,0.45,深信服,中欧创业定开
166027.SZ,20211231,300498.SZ,1.083062988,562.338,0.12,温氏股份,中欧创业定开
166027.SZ,20211231,300747.SZ,2.5172602333,425.8603,1.13,锐科激光,中欧创业定开
166027.SZ,20211231,300760.SZ,1.025052672,26.9184,0.02,迈瑞医疗,中欧创业定开
166027.SZ,20211231,688099.SH,1.0228746359999998,78.5618,0.37,晶晨股份,中欧创业定开
159999.SZ,20211231,000009.SZ,0.00295815,2.05,0.0,中国宝安,永赢中证500ETF
159999.SZ,20211231,000723.SZ,0.00331092,2.04,0.0,美锦能源,永赢中证500ETF
159999.SZ,20211231,000733.SZ,0.00360412,0.29,0.0,振华科技,永赢中证500ETF
159999.SZ,20211231,002340.SZ,0.00394335,3.81,0.0,格林美,永赢中证500ETF
159999.SZ,20211231,600157.SH,0.00321958,17.69,0.0,永泰能源,永赢中证500ETF
159999.SZ,20211231,600399.SH,0.00312102,1.26,0.0,抚顺特钢,永赢中证500ETF
159999.SZ,20211231,600522.SH,0.0033072,1.95,0.0,中天科技,永赢中证500ETF
159999.SZ,20211231,600884.SH,0.00301484,0.92,0.0,杉杉股份,永赢中证500ETF
159999.SZ,20211231,600885.SH,0.00313488,0.42,0.0,宏发股份,永赢中证500ETF
159999.SZ,20211231,601615.SH,0.0032625,1.25,0.0,明阳智能,永赢中证500ETF
510570.SH,20211231,000009.SZ,0.000636363,0.441,0.0,中国宝安,兴业中证500ETF
510570.SH,20211231,000723.SZ,0.0006492,0.4,0.0,美锦能源,兴业中证500ETF
510570.SH,20211231,002340.SZ,0.00083835,0.81,0.0,格林美,兴业中证500ETF
510570.SH,20211231,300751.SZ,0.0012846,0.02,0.0,迈为股份,兴业中证500ETF
510570.SH,20211231,600460.SH,0.0006504,0.12,0.0,士兰微,兴业中证500ETF
510570.SH,20211231,600522.SH,0.0006784,0.4,0.0,中天科技,兴业中证500ETF
510570.SH,20211231,600563.SH,0.0009296,0.04,0.0,法拉电子,兴业中证500ETF
510570.SH,20211231,600884.SH,0.0006554,0.2,0.0,杉杉股份,兴业中证500ETF
510570.SH,20211231,601555.SH,0.000705256,0.796,0.0,东吴证券,兴业中证500ETF
510570.SH,20211231,603267.SH,0.00071776,0.04,0.0,鸿远电子,兴业中证500ETF
510570.SH,20211231,603589.SH,0.00063783,0.09,0.0,口子窖,兴业中证500ETF
515560.SH,20211231,000166.SZ,0.14723983359999998,287.5778,0.01,申万宏源,证券ETF建信
515560.SH,20211231,000776.SZ,0.18578064670000002,75.5513,0.01,广发证券,证券ETF建信
515560.SH,20211231,300059.SZ,0.7179820140000001,193.474,0.02,东方财富,证券ETF建信
515560.SH,20211231,300814.SZ,0.0008086511999999999,0.328,0.01,中富电路,证券ETF建信
515560.SH,20211231,300994.SZ,0.001988545,0.4195,0.01,久祺股份,证券ETF建信
515560.SH,20211231,600030.SH,0.5664488107,214.4827,0.02,中信证券,证券ETF建信
515560.SH,20211231,600837.SH,0.3020689908,246.3858,0.03,海通证券,证券ETF建信
515560.SH,20211231,600958.SH,0.1571185242,106.5933,0.02,东方证券,证券ETF建信
515560.SH,20211231,600999.SH,0.16728352300000002,94.7782,0.01,招商证券,证券ETF建信
515560.SH,20211231,601211.SH,0.2059135422,115.0998,0.02,国泰君安,证券ETF建信
515560.SH,20211231,601377.SH,0.1350511032,136.6914,0.02,兴业证券,证券ETF建信
515560.SH,20211231,601688.SH,0.2333683536,131.4011,0.02,华泰证券,证券ETF建信
515560.SH,20211231,688103.SH,0.001054295,0.1595,0.01,国力股份,证券ETF建信
515560.SH,20211231,688121.SH,0.0013406202,0.3681,0.01,卓然股份,证券ETF建信
515560.SH,20211231,688239.SH,0.0033230796000000003,0.4926,0.02,航宇科技,证券ETF建信
512320.SH,20211231,000858.SZ,0.00823842,0.37,0.0,五粮液,工银MSCI中国ETF
512320.SH,20211231,001234.SZ,5.339189999999999e-05,0.0323,0.0,,工银MSCI中国ETF
512320.SH,20211231,002594.SZ,0.00455804,0.17,0.0,比亚迪,工银MSCI中国ETF
512320.SH,20211231,300750.SZ,0.012348,0.21,0.0,宁德时代,工银MSCI中国ETF
512320.SH,20211231,300760.SZ,0.0041888,0.11,0.0,迈瑞医疗,工银MSCI中国ETF
512320.SH,20211231,600036.SH,0.00944974,1.94,0.0,招商银行,工银MSCI中国ETF
512320.SH,20211231,600519.SH,0.0246,0.12,0.0,贵州茅台,工银MSCI中国ETF
512320.SH,20211231,600900.SH,0.0048578,2.14,0.0,长江电力,工银MSCI中国ETF
512320.SH,20211231,601012.SH,0.00436172,0.506,0.0,隆基股份,工银MSCI中国ETF
512320.SH,20211231,601318.SH,0.00509141,1.01,0.0,中国平安,工银MSCI中国ETF
512320.SH,20211231,601888.SH,0.00416879,0.19,0.0,中国中免,工银MSCI中国ETF
159814.SZ,20211231,300014.SZ,0.17284534079999997,14.6256,0.01,亿纬锂能,创业大盘ETF
159814.SZ,20211231,300015.SZ,0.1180567528,27.9226,0.01,爱尔眼科,创业大盘ETF
159814.SZ,20211231,300059.SZ,0.34624075320000003,93.3012,0.01,东方财富,创业大盘ETF
159814.SZ,20211231,300122.SZ,0.10792229,8.6615,0.01,智飞生物,创业大盘ETF
159814.SZ,20211231,300124.SZ,0.14141066800000002,20.6138,0.01,汇川技术,创业大盘ETF
159814.SZ,20211231,300142.SZ,0.105947116,18.8518,0.01,沃森生物,创业大盘ETF
159814.SZ,20211231,300274.SZ,0.15992802,10.969,0.01,阳光电源,创业大盘ETF
159814.SZ,20211231,300450.SZ,0.08746135109999999,11.7603,0.01,先导智能,创业大盘ETF
159814.SZ,20211231,300750.SZ,0.45769332,7.7839,0.0,宁德时代,创业大盘ETF
159814.SZ,20211231,300760.SZ,0.19134438399999998,5.0248,0.0,迈瑞医疗,创业大盘ETF
515830.SH,20211231,000333.SZ,0.00199287,0.27,0.0,美的集团,工银中证800ETF
515830.SH,20211231,000858.SZ,0.00267192,0.12,0.0,五粮液,工银中证800ETF
515830.SH,20211231,001209.SZ,4.3648e-05,0.016,0.0,洪兴股份,工银中证800ETF
515830.SH,20211231,001210.SZ,3.65547e-05,0.0103,0.0,金房节能,工银中证800ETF
515830.SH,20211231,300059.SZ,0.0016996379999999998,0.458,0.0,东方财富,工银中证800ETF
515830.SH,20211231,300750.SZ,0.004704,0.08,0.0,宁德时代,工银中证800ETF
515830.SH,20211231,600036.SH,0.00336099,0.69,0.0,招商银行,工银中证800ETF
515830.SH,20211231,600519.SH,0.0082,0.04,0.0,贵州茅台,工银中证800ETF
515830.SH,20211231,600900.SH,0.0014301,0.63,0.0,长江电力,工银中证800ETF
515830.SH,20211231,601012.SH,0.0020688,0.24,0.0,隆基股份,工银中证800ETF
515830.SH,20211231,601166.SH,0.0015332911999999998,0.8053,0.0,兴业银行,工银中证800ETF
515830.SH,20211231,601318.SH,0.0030246,0.6,0.0,中国平安,工银中证800ETF
515830.SH,20211231,601825.SH,0.0003732075,0.5529,0.0,沪农商行,工银中证800ETF
515830.SH,20211231,601921.SH,6.37506e-05,0.0662,0.0,浙版传媒,工银中证800ETF
515830.SH,20211231,605069.SH,3.99776e-05,0.0208,0.0,正和生态,工银中证800ETF
167508.SZ,20211231,002120.SZ,0.229152,112.0,0.04,韵达股份,安信价值发现定开
167508.SZ,20211231,002508.SZ,0.2305391662,64.0031,0.07,老板电器,安信价值发现定开
167508.SZ,20211231,002867.SZ,0.320048001,180.0045,0.17,周大生,安信价值发现定开
167508.SZ,20211231,0688.HK,0.3410994496,226.0,,,安信价值发现定开
167508.SZ,20211231,0700.HK,0.2203530112,5.9,,,安信价值发现定开
167508.SZ,20211231,1088.HK,0.2122293376,142.0,0.01,,安信价值发现定开
167508.SZ,20211231,600048.SH,0.364179,233.0,0.02,保利发展,安信价值发现定开
167508.SZ,20211231,600519.SH,0.287,1.4,0.0,贵州茅台,安信价值发现定开
167508.SZ,20211231,600612.SH,0.279723514,61.0084,0.19,老凤祥,安信价值发现定开
167508.SZ,20211231,601088.SH,0.14205616,63.08,0.0,中国神华,安信价值发现定开
167508.SZ,20211231,601668.SH,0.345,690.0,0.02,中国建筑,安信价值发现定开
515190.SH,20211231,000009.SZ,0.00347763,2.41,0.0,中国宝安,中银证券500ETF
515190.SH,20211231,000723.SZ,0.0038952,2.4,0.0,美锦能源,中银证券500ETF
515190.SH,20211231,000733.SZ,0.00422552,0.34,0.0,振华科技,中银证券500ETF
515190.SH,20211231,001234.SZ,5.50449e-05,0.0333,0.0,,中银证券500ETF
515190.SH,20211231,001296.SZ,0.00018376799999999998,0.031,0.0,长江材料,中银证券500ETF
515190.SH,20211231,002340.SZ,0.00462645,4.47,0.0,格林美,中银证券500ETF
515190.SH,20211231,002384.SZ,0.0034688,1.28,0.0,东山精密,中银证券500ETF
515190.SH,20211231,600157.SH,0.00378014,20.77,0.0,永泰能源,中银证券500ETF
515190.SH,20211231,600522.SH,0.00388384,2.29,0.0,中天科技,中银证券500ETF
515190.SH,20211231,600884.SH,0.0035424370000000003,1.081,0.0,杉杉股份,中银证券500ETF
515190.SH,20211231,600885.SH,0.00365736,0.49,0.0,宏发股份,中银证券500ETF
515190.SH,20211231,601615.SH,0.0038106,1.46,0.0,明阳智能,中银证券500ETF
515190.SH,20211231,603176.SH,4.7138e-05,0.1924,0.0,汇通集团,中银证券500ETF
515190.SH,20211231,603230.SH,0.00019894029999999998,0.0769,0.0,内蒙新华,中银证券500ETF
515960.SH,20211231,000661.SZ,0.1489986,5.49,0.01,长春高新,医药健康ETF
515960.SH,20211231,002001.SZ,0.08173356799999999,26.264,0.01,新和成,医药健康ETF
515960.SH,20211231,002821.SZ,0.108315,2.49,0.01,凯莱英,医药健康ETF
515960.SH,20211231,300015.SZ,0.19406985079999997,45.9011,0.01,爱尔眼科,医药健康ETF
515960.SH,20211231,300122.SZ,0.169265362,13.5847,0.01,智飞生物,医药健康ETF
515960.SH,20211231,300601.SZ,0.068978,7.0,0.01,康泰生物,医药健康ETF
515960.SH,20211231,300760.SZ,0.299959968,7.8771,0.01,迈瑞医疗,医药健康ETF
515960.SH,20211231,301127.SZ,0.0002085216,0.1218,0.0,天源环保,医药健康ETF
515960.SH,20211231,301136.SZ,0.0007544944,0.7172,0.01,,医药健康ETF
515960.SH,20211231,600196.SH,0.10027806,20.49,0.01,复星医药,医药健康ETF
515960.SH,20211231,600276.SH,0.2817315754,55.5574,0.01,恒瑞医药,医药健康ETF
515960.SH,20211231,600436.SH,0.2238208,5.12,0.01,片仔癀,医药健康ETF
515960.SH,20211231,603230.SH,0.0002951767,0.1141,0.0,内蒙新华,医药健康ETF
515960.SH,20211231,688257.SH,0.001121796,0.1836,0.01,新锐股份,医药健康ETF
515960.SH,20211231,688262.SH,0.0012610792,0.3004,0.01,国芯科技,医药健康ETF
159813.SZ,20211231,002049.SZ,0.5904,26.24,0.04,紫光国微,半导体ETF
159813.SZ,20211231,002129.SZ,0.56650575,135.69,0.04,中环股份,半导体ETF
159813.SZ,20211231,002371.SZ,0.48028262039999997,13.8402,0.03,北方华创,半导体ETF
159813.SZ,20211231,300661.SZ,0.26945727,8.7203,0.04,圣邦股份,半导体ETF
159813.SZ,20211231,300782.SZ,0.406803908,12.4481,0.06,卓胜微,半导体ETF
159813.SZ,20211231,600460.SH,0.26739895199999997,49.3356,0.04,士兰微,半导体ETF
159813.SZ,20211231,600703.SH,0.5475725915999999,145.7861,0.04,三安光电,半导体ETF
159813.SZ,20211231,600745.SH,0.55458063,42.891,0.05,闻泰科技,半导体ETF
159813.SZ,20211231,603501.SH,0.813658014,26.182,0.03,韦尔股份,半导体ETF
159813.SZ,20211231,603986.SH,0.5941145004999999,33.7853,0.05,兆易创新,半导体ETF
159813.SZ,20211231,688235.SH,0.0108171842,0.7927,0.01,百济神州-U,半导体ETF
159813.SZ,20211231,688248.SH,0.002223207,1.1763,0.02,南网科技,半导体ETF
159813.SZ,20211231,688262.SH,0.0026397024,0.6288,0.01,国芯科技,半导体ETF
159813.SZ,20211231,688265.SH,0.0015438122,0.2374,0.01,南模生物,半导体ETF
159813.SZ,20211231,688285.SH,0.0013855326,1.5159,0.02,高铁电气,半导体ETF
515670.SH,20211231,000333.SZ,0.02007632,2.72,0.0,美的集团,中银中证100ETF
515670.SH,20211231,000858.SZ,0.0244926,1.1,0.0,五粮液,中银中证100ETF
515670.SH,20211231,001234.SZ,5.50449e-05,0.0333,0.0,,中银中证100ETF
515670.SH,20211231,300059.SZ,0.016981536000000002,4.576,0.0,东方财富,中银中证100ETF
515670.SH,20211231,300750.SZ,0.045276,0.77,0.0,宁德时代,中银中证100ETF
515670.SH,20211231,600036.SH,0.03331764,6.84,0.0,招商银行,中银中证100ETF
515670.SH,20211231,600519.SH,0.0697,0.34,0.0,贵州茅台,中银中证100ETF
515670.SH,20211231,600900.SH,0.016571,7.3,0.0,长江电力,中银中证100ETF
515670.SH,20211231,601012.SH,0.02058456,2.388,0.0,隆基股份,中银中证100ETF
515670.SH,20211231,601166.SH,0.01538432,8.08,0.0,兴业银行,中银中证100ETF
515670.SH,20211231,601318.SH,0.03034682,6.02,0.0,中国平安,中银中证100ETF
515670.SH,20211231,688187.SH,0.0010815315,0.1411,0.0,时代电气,中银中证100ETF
515930.SH,20211231,000333.SZ,0.0316822044,4.2924,0.0,美的集团,永赢沪深300ETF
515930.SH,20211231,000858.SZ,0.0379368108,1.7038,0.0,五粮液,永赢沪深300ETF
515930.SH,20211231,300059.SZ,0.0269656104,7.2664,0.0,东方财富,永赢沪深300ETF
515930.SH,20211231,300750.SZ,0.072324,1.23,0.0,宁德时代,永赢沪深300ETF
515930.SH,20211231,600036.SH,0.05289906,10.86,0.0,招商银行,永赢沪深300ETF
515930.SH,20211231,600519.SH,0.112094,0.5468,0.0,贵州茅台,永赢沪深300ETF
515930.SH,20211231,600900.SH,0.0290787,12.81,0.0,长江电力,永赢沪深300ETF
515930.SH,20211231,601012.SH,0.03273876,3.798,0.0,隆基股份,永赢沪深300ETF
515930.SH,20211231,601166.SH,0.024276,12.75,0.0,兴业银行,永赢沪深300ETF
515930.SH,20211231,601318.SH,0.0478895,9.5,0.0,中国平安,永赢沪深300ETF
515930.SH,20211231,688280.SH,0.001243056,0.912,0.01,精进电动-UW,永赢沪深300ETF
515930.SH,20211231,688305.SH,0.0015809728,0.1496,0.01,科德数控,永赢沪深300ETF
515930.SH,20211231,688511.SH,0.0008123480000000001,0.149,0.01,天微电子,永赢沪深300ETF
515930.SH,20211231,688767.SH,0.0013249448,0.1996,0.01,博拓生物,永赢沪深300ETF
515930.SH,20211231,688776.SH,0.0023641722,0.1278,0.01,国光电气,永赢沪深300ETF
