ts_code,end_date,symbol,mkv,amount,stk_float_ratio,stock_name,fund_name
009896.OF,20211231,2313.HK,2.522126021,205.79,,,广发港股通成长精选A
009896.OF,20211231,2382.HK,3.2795535226,162.66,,,广发港股通成长精选A
009896.OF,20211231,3690.HK,3.3468369333999997,181.61,,,广发港股通成长精选A
009896.OF,20211231,600256.SH,1.1394074328000001,1742.2132,0.27,广汇能源,广发港股通成长精选A
009896.OF,20211231,9633.HK,2.7792689064,660.7,,,广发港股通成长精选A
009873.OF,20211231,002179.SZ,1.6216174872,161.2587,0.15,中航光电,中欧责任投资C
009873.OF,20211231,002475.SZ,3.8403306,780.555,0.11,立讯精密,中欧责任投资C
009873.OF,20211231,002821.SZ,3.2601075,74.945,0.32,凯莱英,中欧责任投资C
009873.OF,20211231,300012.SZ,5.1476503444,1915.7612,1.26,华测检测,中欧责任投资C
009873.OF,20211231,300413.SZ,1.9887543416,347.5628,0.37,芒果超媒,中欧责任投资C
009873.OF,20211231,600141.SH,1.61565776,426.52,0.44,兴发集团,中欧责任投资C
009873.OF,20211231,601012.SH,1.6479897019999998,191.1821,0.04,隆基股份,中欧责任投资C
009873.OF,20211231,603986.SH,2.2349814015000002,127.0959,0.21,兆易创新,中欧责任投资C
009873.OF,20211231,688116.SH,1.9375289141,129.7829,0.72,天奈科技,中欧责任投资C
009873.OF,20211231,688122.SH,1.8380948503999999,189.6116,0.61,西部超导,中欧责任投资C
009867.OF,20211231,002384.SZ,0.0510835,18.85,0.01,东山精密,工银瑞信创新精选一年定开A
009867.OF,20211231,002410.SZ,0.05457494,8.53,0.01,广联达,工银瑞信创新精选一年定开A
009867.OF,20211231,002430.SZ,0.06566188,21.88,0.02,杭氧股份,工银瑞信创新精选一年定开A
009867.OF,20211231,002475.SZ,0.098646,20.05,0.0,立讯精密,工银瑞信创新精选一年定开A
009867.OF,20211231,0700.HK,0.0720592312,1.9294,,,工银瑞信创新精选一年定开A
009867.OF,20211231,300059.SZ,0.08414321400000001,22.674,0.0,东方财富,工银瑞信创新精选一年定开A
009867.OF,20211231,300750.SZ,0.078204,1.33,0.0,宁德时代,工银瑞信创新精选一年定开A
009867.OF,20211231,600183.SH,0.0592518,25.16,0.01,生益科技,工银瑞信创新精选一年定开A
009867.OF,20211231,600519.SH,0.05125,0.25,0.0,贵州茅台,工银瑞信创新精选一年定开A
009867.OF,20211231,600570.SH,0.05231787,8.418,0.01,恒生电子,工银瑞信创新精选一年定开A
009868.OF,20211231,002384.SZ,0.0510835,18.85,0.01,东山精密,工银瑞信创新精选一年定开C
009868.OF,20211231,002410.SZ,0.05457494,8.53,0.01,广联达,工银瑞信创新精选一年定开C
009868.OF,20211231,002430.SZ,0.06566188,21.88,0.02,杭氧股份,工银瑞信创新精选一年定开C
009868.OF,20211231,002475.SZ,0.098646,20.05,0.0,立讯精密,工银瑞信创新精选一年定开C
009868.OF,20211231,0700.HK,0.0720592312,1.9294,,,工银瑞信创新精选一年定开C
009868.OF,20211231,300059.SZ,0.08414321400000001,22.674,0.0,东方财富,工银瑞信创新精选一年定开C
009868.OF,20211231,300750.SZ,0.078204,1.33,0.0,宁德时代,工银瑞信创新精选一年定开C
009868.OF,20211231,600183.SH,0.0592518,25.16,0.01,生益科技,工银瑞信创新精选一年定开C
009868.OF,20211231,600519.SH,0.05125,0.25,0.0,贵州茅台,工银瑞信创新精选一年定开C
009868.OF,20211231,600570.SH,0.05231787,8.418,0.01,恒生电子,工银瑞信创新精选一年定开C
008773.OF,20211231,002120.SZ,0.06985044,34.14,0.01,韵达股份,中银景泰回报
008773.OF,20211231,002171.SZ,0.0485217876,36.5926,0.03,楚江新材,中银景泰回报
008773.OF,20211231,002831.SZ,0.0568151529,16.8641,0.03,裕同科技,中银景泰回报
008773.OF,20211231,300146.SZ,0.0436752,16.2,0.02,汤臣倍健,中银景泰回报
008773.OF,20211231,600038.SH,0.0476982,5.94,0.01,中直股份,中银景泰回报
008773.OF,20211231,600233.SH,0.05030688,30.16,0.01,圆通速递,中银景泰回报
008773.OF,20211231,600660.SH,0.04252028,9.02,0.0,福耀玻璃,中银景泰回报
008773.OF,20211231,601012.SH,0.060283107999999995,6.9934,0.0,隆基股份,中银景泰回报
008773.OF,20211231,601398.SH,0.13153367,284.09,0.0,工商银行,中银景泰回报
008773.OF,20211231,601658.SH,0.1048458,205.58,0.02,邮储银行,中银景泰回报
009960.OF,20211231,000858.SZ,0.60875244,27.34,0.01,五粮液,银华多元机遇
009960.OF,20211231,002304.SZ,0.39386943,23.91,0.02,洋河股份,银华多元机遇
009960.OF,20211231,002812.SZ,0.3350352,13.38,0.02,恩捷股份,银华多元机遇
009960.OF,20211231,300750.SZ,0.33025608,5.6166,0.0,宁德时代,银华多元机遇
009960.OF,20211231,300813.SZ,0.5363,53.63,3.29,泰林生物,银华多元机遇
009960.OF,20211231,600036.SH,0.4915067937,100.9047,0.0,招商银行,银华多元机遇
009960.OF,20211231,600519.SH,0.7838585,3.8237,0.0,贵州茅台,银华多元机遇
009960.OF,20211231,603259.SH,0.4026905652,33.9594,0.01,药明康德,银华多元机遇
009960.OF,20211231,688198.SH,0.601142313,23.6391,0.97,佰仁医疗,银华多元机遇
009960.OF,20211231,9926.HK,0.326075232,117.3,,,银华多元机遇
009913.OF,20211231,002049.SZ,0.27855,12.38,0.02,紫光国微,中信保诚成长动力A
009913.OF,20211231,002153.SZ,0.29280312,101.88,0.12,石基信息,中信保诚成长动力A
009913.OF,20211231,002223.SZ,0.284369778,75.2301,0.08,鱼跃医疗,中信保诚成长动力A
009913.OF,20211231,002371.SZ,0.19884246,5.73,0.01,北方华创,中信保诚成长动力A
009913.OF,20211231,002475.SZ,0.228288,46.4,0.01,立讯精密,中信保诚成长动力A
009913.OF,20211231,300059.SZ,0.28671186,77.26,0.01,东方财富,中信保诚成长动力A
009913.OF,20211231,300308.SZ,0.23020125,54.165,0.08,中际旭创,中信保诚成长动力A
009913.OF,20211231,300750.SZ,0.507444,8.63,0.0,宁德时代,中信保诚成长动力A
009913.OF,20211231,600660.SH,0.2910895,61.75,0.03,福耀玻璃,中信保诚成长动力A
009913.OF,20211231,603799.SH,0.29397615,26.65,0.02,华友钴业,中信保诚成长动力A
009988.OF,20211231,000333.SZ,0.2599078911,35.2131,0.01,美的集团,信达澳银蓝筹精选
009988.OF,20211231,000568.SZ,0.5466354227,21.5321,0.01,泸州老窖,信达澳银蓝筹精选
009988.OF,20211231,000858.SZ,0.5037816096,22.6256,0.01,五粮液,信达澳银蓝筹精选
009988.OF,20211231,300015.SZ,0.19048366120000002,45.0529,0.01,爱尔眼科,信达澳银蓝筹精选
009988.OF,20211231,300595.SZ,0.18962965059999998,33.0538,0.05,欧普康视,信达澳银蓝筹精选
009988.OF,20211231,300760.SZ,0.315972608,8.2976,0.01,迈瑞医疗,信达澳银蓝筹精选
009988.OF,20211231,600036.SH,0.18158552190000002,37.2789,0.0,招商银行,信达澳银蓝筹精选
009988.OF,20211231,600519.SH,0.511803,2.4966,0.0,贵州茅台,信达澳银蓝筹精选
009988.OF,20211231,600809.SH,0.39937328159999996,12.6472,0.01,山西汾酒,信达澳银蓝筹精选
009988.OF,20211231,601888.SH,0.4556904349,20.7689,0.01,中国中免,信达澳银蓝筹精选
010159.OF,20211231,000538.SZ,0.4186,40.0,0.07,云南白药,中银医疗保健C
010159.OF,20211231,000661.SZ,0.3726322,13.73,0.04,长春高新,中银医疗保健C
010159.OF,20211231,300347.SZ,0.4473,35.0,0.06,泰格医药,中银医疗保健C
010159.OF,20211231,300725.SZ,0.272554107,19.171,0.12,药石科技,中银医疗保健C
010159.OF,20211231,300760.SZ,0.533359904,14.0063,0.01,迈瑞医疗,中银医疗保健C
010159.OF,20211231,600276.SH,0.255512477,50.387,0.01,恒瑞医药,中银医疗保健C
010159.OF,20211231,600436.SH,0.26229,6.0,0.01,片仔癀,中银医疗保健C
010159.OF,20211231,600529.SH,0.2634,60.0,0.1,山东药玻,中银医疗保健C
010159.OF,20211231,603259.SH,0.5929,50.0,0.02,药明康德,中银医疗保健C
010159.OF,20211231,688029.SH,0.36202176090000004,17.0227,0.38,南微医学,中银医疗保健C
009596.OF,20211231,002049.SZ,0.509625,22.65,0.04,紫光国微,泰康创新成长A
009596.OF,20211231,002241.SZ,0.7740628,143.08,0.05,歌尔股份,泰康创新成长A
009596.OF,20211231,002415.SZ,0.5623803552000001,107.4886,0.01,海康威视,泰康创新成长A
009596.OF,20211231,002463.SZ,0.47330760200000005,285.469,0.15,沪电股份,泰康创新成长A
009596.OF,20211231,300014.SZ,0.6853270018000001,57.9901,0.03,亿纬锂能,泰康创新成长A
009596.OF,20211231,300408.SZ,0.495952,111.2,0.06,三环集团,泰康创新成长A
009596.OF,20211231,300726.SZ,0.8680205,86.75,0.47,宏达电子,泰康创新成长A
009596.OF,20211231,300750.SZ,0.730884,12.43,0.01,宁德时代,泰康创新成长A
009596.OF,20211231,300760.SZ,0.786496704,20.6538,0.02,迈瑞医疗,泰康创新成长A
009596.OF,20211231,600399.SH,0.79459683,320.79,0.16,抚顺特钢,泰康创新成长A
009115.OF,20211231,002049.SZ,0.1188,5.28,0.01,紫光国微,鹏扬景泓回报C
009115.OF,20211231,002415.SZ,0.0936528,17.9,0.0,海康威视,鹏扬景泓回报C
009115.OF,20211231,0700.HK,0.177402848,4.75,,,鹏扬景泓回报C
009115.OF,20211231,1691.HK,0.11146136400000001,103.75,,,鹏扬景泓回报C
009115.OF,20211231,300347.SZ,0.1132308,8.86,0.02,泰格医药,鹏扬景泓回报C
009115.OF,20211231,300750.SZ,0.118776,2.02,0.0,宁德时代,鹏扬景泓回报C
009115.OF,20211231,600703.SH,0.11313072,30.12,0.01,三安光电,鹏扬景泓回报C
009115.OF,20211231,601012.SH,0.1155942,13.41,0.0,隆基股份,鹏扬景泓回报C
009115.OF,20211231,603799.SH,0.12420906,11.26,0.01,华友钴业,鹏扬景泓回报C
009115.OF,20211231,688598.SH,0.0980549472,2.7618,0.04,金博股份,鹏扬景泓回报C
009114.OF,20211231,002049.SZ,0.1188,5.28,0.01,紫光国微,鹏扬景泓回报A
009114.OF,20211231,002415.SZ,0.0936528,17.9,0.0,海康威视,鹏扬景泓回报A
009114.OF,20211231,0700.HK,0.177402848,4.75,,,鹏扬景泓回报A
009114.OF,20211231,1691.HK,0.11146136400000001,103.75,,,鹏扬景泓回报A
009114.OF,20211231,300347.SZ,0.1132308,8.86,0.02,泰格医药,鹏扬景泓回报A
009114.OF,20211231,300750.SZ,0.118776,2.02,0.0,宁德时代,鹏扬景泓回报A
009114.OF,20211231,600703.SH,0.11313072,30.12,0.01,三安光电,鹏扬景泓回报A
009114.OF,20211231,601012.SH,0.1155942,13.41,0.0,隆基股份,鹏扬景泓回报A
009114.OF,20211231,603799.SH,0.12420906,11.26,0.01,华友钴业,鹏扬景泓回报A
009114.OF,20211231,688598.SH,0.0980549472,2.7618,0.04,金博股份,鹏扬景泓回报A
010172.OF,20211231,000858.SZ,0.96545376,43.36,0.01,五粮液,中银新回报C
010172.OF,20211231,002049.SZ,0.767025,34.09,0.06,紫光国微,中银新回报C
010172.OF,20211231,002271.SZ,0.6343019688,120.4066,0.06,东方雨虹,中银新回报C
010172.OF,20211231,300059.SZ,0.40898931,110.21,0.01,东方财富,中银新回报C
010172.OF,20211231,300450.SZ,0.4344524349,58.4177,0.04,先导智能,中银新回报C
010172.OF,20211231,600298.SH,0.4388172,72.7,0.09,安琪酵母,中银新回报C
010172.OF,20211231,600519.SH,0.57195,2.79,0.0,贵州茅台,中银新回报C
010172.OF,20211231,600887.SH,1.0582325028,255.2418,0.04,伊利股份,中银新回报C
010172.OF,20211231,600900.SH,0.9874236679999999,434.9884,0.02,长江电力,中银新回报C
010172.OF,20211231,688733.SH,0.506113092,63.4545,1.65,壹石通,中银新回报C
008723.OF,20211231,000001.SZ,0.04393568,26.66,0.0,平安银行,永赢鑫享
008723.OF,20211231,000858.SZ,0.07102854,3.19,0.0,五粮液,永赢鑫享
008723.OF,20211231,002475.SZ,0.0613032,12.46,0.0,立讯精密,永赢鑫享
008723.OF,20211231,300059.SZ,0.05926467,15.97,0.0,东方财富,永赢鑫享
008723.OF,20211231,600030.SH,0.06282939,23.79,0.0,中信证券,永赢鑫享
008723.OF,20211231,600036.SH,0.04213415,8.65,0.0,招商银行,永赢鑫享
008723.OF,20211231,600276.SH,0.047926021,9.451,0.0,恒瑞医药,永赢鑫享
008723.OF,20211231,600426.SH,0.04612994,14.738,0.01,华鲁恒升,永赢鑫享
008723.OF,20211231,600519.SH,0.04715,0.23,0.0,贵州茅台,永赢鑫享
008723.OF,20211231,601166.SH,0.06772528,35.57,0.0,兴业银行,永赢鑫享
009597.OF,20211231,002049.SZ,0.509625,22.65,0.04,紫光国微,泰康创新成长C
009597.OF,20211231,002241.SZ,0.7740628,143.08,0.05,歌尔股份,泰康创新成长C
009597.OF,20211231,002415.SZ,0.5623803552000001,107.4886,0.01,海康威视,泰康创新成长C
009597.OF,20211231,002463.SZ,0.47330760200000005,285.469,0.15,沪电股份,泰康创新成长C
009597.OF,20211231,300014.SZ,0.6853270018000001,57.9901,0.03,亿纬锂能,泰康创新成长C
009597.OF,20211231,300408.SZ,0.495952,111.2,0.06,三环集团,泰康创新成长C
009597.OF,20211231,300726.SZ,0.8680205,86.75,0.47,宏达电子,泰康创新成长C
009597.OF,20211231,300750.SZ,0.730884,12.43,0.01,宁德时代,泰康创新成长C
009597.OF,20211231,300760.SZ,0.786496704,20.6538,0.02,迈瑞医疗,泰康创新成长C
009597.OF,20211231,600399.SH,0.79459683,320.79,0.16,抚顺特钢,泰康创新成长C
010167.OF,20211231,000858.SZ,0.30192696,13.56,0.0,五粮液,中银多策略C
010167.OF,20211231,002049.SZ,0.276525,12.29,0.02,紫光国微,中银多策略C
010167.OF,20211231,002271.SZ,0.215221506,40.8545,0.02,东方雨虹,中银多策略C
010167.OF,20211231,300059.SZ,0.16977825,45.75,0.01,东方财富,中银多策略C
010167.OF,20211231,300450.SZ,0.12821388,17.24,0.01,先导智能,中银多策略C
010167.OF,20211231,600298.SH,0.1472126076,24.3891,0.03,安琪酵母,中银多策略C
010167.OF,20211231,600519.SH,0.20295,0.99,0.0,贵州茅台,中银多策略C
010167.OF,20211231,600887.SH,0.39153580200000004,94.437,0.02,伊利股份,中银多策略C
010167.OF,20211231,600900.SH,0.310448378,136.7614,0.01,长江电力,中银多策略C
010167.OF,20211231,688733.SH,0.1543962176,19.3576,0.5,壹石通,中银多策略C
009766.OF,20211231,000002.SZ,0.045448,23.0,0.0,万科A,安信平稳双利3个月持有A
009766.OF,20211231,000661.SZ,0.058351,2.15,0.01,长春高新,安信平稳双利3个月持有A
009766.OF,20211231,002120.SZ,0.049107069,24.0015,0.01,韵达股份,安信平稳双利3个月持有A
009766.OF,20211231,002508.SZ,0.097254,27.0,0.03,老板电器,安信平稳双利3个月持有A
009766.OF,20211231,002867.SZ,0.1227012024,69.0108,0.06,周大生,安信平稳双利3个月持有A
009766.OF,20211231,600048.SH,0.132855,85.0,0.01,保利发展,安信平稳双利3个月持有A
009766.OF,20211231,600519.SH,0.0574,0.28,0.0,贵州茅台,安信平稳双利3个月持有A
009766.OF,20211231,600612.SH,0.11237743300000001,24.5098,0.08,老凤祥,安信平稳双利3个月持有A
009766.OF,20211231,601088.SH,0.070938,31.5,0.0,中国神华,安信平稳双利3个月持有A
009766.OF,20211231,601668.SH,0.125,250.0,0.01,中国建筑,安信平稳双利3个月持有A
009767.OF,20211231,000002.SZ,0.045448,23.0,0.0,万科A,安信平稳双利3个月持有C
009767.OF,20211231,000661.SZ,0.058351,2.15,0.01,长春高新,安信平稳双利3个月持有C
009767.OF,20211231,002120.SZ,0.049107069,24.0015,0.01,韵达股份,安信平稳双利3个月持有C
009767.OF,20211231,002508.SZ,0.097254,27.0,0.03,老板电器,安信平稳双利3个月持有C
009767.OF,20211231,002867.SZ,0.1227012024,69.0108,0.06,周大生,安信平稳双利3个月持有C
009767.OF,20211231,600048.SH,0.132855,85.0,0.01,保利发展,安信平稳双利3个月持有C
009767.OF,20211231,600519.SH,0.0574,0.28,0.0,贵州茅台,安信平稳双利3个月持有C
009767.OF,20211231,600612.SH,0.11237743300000001,24.5098,0.08,老凤祥,安信平稳双利3个月持有C
009767.OF,20211231,601088.SH,0.070938,31.5,0.0,中国神华,安信平稳双利3个月持有C
009767.OF,20211231,601668.SH,0.125,250.0,0.01,中国建筑,安信平稳双利3个月持有C
009900.OF,20211231,000333.SZ,0.22814671,30.91,0.0,美的集团,易方达磐固六个月持有A
009900.OF,20211231,000596.SZ,0.7262965,30.5,0.08,古井贡酒,易方达磐固六个月持有A
009900.OF,20211231,000661.SZ,0.23135221600000003,8.5244,0.02,长春高新,易方达磐固六个月持有A
009900.OF,20211231,002049.SZ,0.276075,12.27,0.02,紫光国微,易方达磐固六个月持有A
009900.OF,20211231,002415.SZ,0.49301136,94.23,0.01,海康威视,易方达磐固六个月持有A
009900.OF,20211231,002791.SZ,0.14617995,8.05,0.05,坚朗五金,易方达磐固六个月持有A
009900.OF,20211231,300750.SZ,0.147588,2.51,0.0,宁德时代,易方达磐固六个月持有A
009900.OF,20211231,600036.SH,0.1591716154,32.6774,0.0,招商银行,易方达磐固六个月持有A
009900.OF,20211231,601012.SH,0.27457717,31.8535,0.01,隆基股份,易方达磐固六个月持有A
009900.OF,20211231,603882.SH,0.1675194129,15.0417,0.03,金域医学,易方达磐固六个月持有A
009796.OF,20211231,000002.SZ,0.0061256,3.1,0.0,万科A,大成汇享一年持有A
009796.OF,20211231,000423.SZ,0.00658125,1.35,0.0,东阿阿胶,大成汇享一年持有A
009796.OF,20211231,002756.SZ,0.00636486,0.43,0.0,永兴材料,大成汇享一年持有A
009796.OF,20211231,600048.SH,0.006252,4.0,0.0,保利发展,大成汇享一年持有A
009796.OF,20211231,600195.SH,0.00641737,4.91,0.0,中牧股份,大成汇享一年持有A
009796.OF,20211231,600406.SH,0.00952714,2.38,0.0,国电南瑞,大成汇享一年持有A
009796.OF,20211231,601117.SH,0.0064746,5.3955,0.0,中国化学,大成汇享一年持有A
009796.OF,20211231,601615.SH,0.0062901,2.41,0.0,明阳智能,大成汇享一年持有A
009796.OF,20211231,601666.SH,0.00868806,10.38,0.0,平煤股份,大成汇享一年持有A
009796.OF,20211231,603995.SH,0.0092576,1.6,0.01,甬金股份,大成汇享一年持有A
009901.OF,20211231,000333.SZ,0.22814671,30.91,0.0,美的集团,易方达磐固六个月持有C
009901.OF,20211231,000596.SZ,0.7262965,30.5,0.08,古井贡酒,易方达磐固六个月持有C
009901.OF,20211231,000661.SZ,0.23135221600000003,8.5244,0.02,长春高新,易方达磐固六个月持有C
009901.OF,20211231,002049.SZ,0.276075,12.27,0.02,紫光国微,易方达磐固六个月持有C
009901.OF,20211231,002415.SZ,0.49301136,94.23,0.01,海康威视,易方达磐固六个月持有C
009901.OF,20211231,002791.SZ,0.14617995,8.05,0.05,坚朗五金,易方达磐固六个月持有C
009901.OF,20211231,300750.SZ,0.147588,2.51,0.0,宁德时代,易方达磐固六个月持有C
009901.OF,20211231,600036.SH,0.1591716154,32.6774,0.0,招商银行,易方达磐固六个月持有C
009901.OF,20211231,601012.SH,0.27457717,31.8535,0.01,隆基股份,易方达磐固六个月持有C
009901.OF,20211231,603882.SH,0.1675194129,15.0417,0.03,金域医学,易方达磐固六个月持有C
009797.OF,20211231,000002.SZ,0.0061256,3.1,0.0,万科A,大成汇享一年持有C
009797.OF,20211231,000423.SZ,0.00658125,1.35,0.0,东阿阿胶,大成汇享一年持有C
009797.OF,20211231,002756.SZ,0.00636486,0.43,0.0,永兴材料,大成汇享一年持有C
009797.OF,20211231,600048.SH,0.006252,4.0,0.0,保利发展,大成汇享一年持有C
009797.OF,20211231,600195.SH,0.00641737,4.91,0.0,中牧股份,大成汇享一年持有C
009797.OF,20211231,600406.SH,0.00952714,2.38,0.0,国电南瑞,大成汇享一年持有C
009797.OF,20211231,601117.SH,0.0064746,5.3955,0.0,中国化学,大成汇享一年持有C
009797.OF,20211231,601615.SH,0.0062901,2.41,0.0,明阳智能,大成汇享一年持有C
009797.OF,20211231,601666.SH,0.00868806,10.38,0.0,平煤股份,大成汇享一年持有C
009797.OF,20211231,603995.SH,0.0092576,1.6,0.01,甬金股份,大成汇享一年持有C
160425.OF,20211231,300320.SZ,0.20801232,128.88,0.26,海达股份,华安创业板两年定开
160425.OF,20211231,300450.SZ,0.19526587199999998,26.256,0.02,先导智能,华安创业板两年定开
160425.OF,20211231,300457.SZ,0.25841664,84.12,0.18,赢合科技,华安创业板两年定开
160425.OF,20211231,300496.SZ,0.2347450938,16.9589,0.05,中科创达,华安创业板两年定开
160425.OF,20211231,300613.SZ,0.286028832,17.5424,0.15,富瀚微,华安创业板两年定开
160425.OF,20211231,300696.SZ,0.181818567,35.0055,0.25,爱乐达,华安创业板两年定开
160425.OF,20211231,300702.SZ,0.18187336,37.616,0.18,天宇股份,华安创业板两年定开
160425.OF,20211231,300769.SZ,0.22740708,4.63,0.09,德方纳米,华安创业板两年定开
160425.OF,20211231,300775.SZ,0.29255776,59.84,0.23,三角防务,华安创业板两年定开
160425.OF,20211231,6969.HK,0.210272412,64.7,,,华安创业板两年定开
010093.OF,20211231,0168.HK,0.01790544,3.0,0.0,,西部利得港股通新机遇C
010093.OF,20211231,0388.HK,0.018616752,0.5,,,西部利得港股通新机遇C
010093.OF,20211231,0669.HK,0.019033728,1.5,,,西部利得港股通新机遇C
010093.OF,20211231,0700.HK,0.031745772799999995,0.85,,,西部利得港股通新机遇C
010093.OF,20211231,0881.HK,0.019386931200000002,3.9,,,西部利得港股通新机遇C
010093.OF,20211231,1211.HK,0.0207073552,0.95,0.0,,西部利得港股通新机遇C
010093.OF,20211231,1772.HK,0.0170543184,1.7,0.0,,西部利得港股通新机遇C
010093.OF,20211231,3606.HK,0.017792611200000003,5.4,0.0,,西部利得港股通新机遇C
010093.OF,20211231,3690.HK,0.0259844726,1.41,,,西部利得港股通新机遇C
010093.OF,20211231,6865.HK,0.022016332799999996,6.8,0.01,,西部利得港股通新机遇C
009938.OF,20211231,000423.SZ,0.1365,28.0,0.04,东阿阿胶,东方欣益一年持有期C
009938.OF,20211231,002003.SZ,0.0769252562,60.0041,0.09,伟星股份,东方欣益一年持有期C
009938.OF,20211231,002372.SZ,0.1508207232,62.0151,0.04,伟星新材,东方欣益一年持有期C
009938.OF,20211231,002920.SZ,0.0778305,5.5,0.01,德赛西威,东方欣益一年持有期C
009938.OF,20211231,002930.SZ,0.09823,38.0,0.09,宏川智慧,东方欣益一年持有期C
009938.OF,20211231,003038.SZ,0.07397,10.0,0.38,鑫铂股份,东方欣益一年持有期C
009938.OF,20211231,300699.SZ,0.13523980800000002,16.0085,0.03,光威复材,东方欣益一年持有期C
009938.OF,20211231,600519.SH,0.164,0.8,0.0,贵州茅台,东方欣益一年持有期C
009938.OF,20211231,600900.SH,0.09991268800000001,44.0144,0.0,长江电力,东方欣益一年持有期C
009938.OF,20211231,603218.SH,0.082402019,25.0082,0.03,日月股份,东方欣益一年持有期C
009937.OF,20211231,000423.SZ,0.1365,28.0,0.04,东阿阿胶,东方欣益一年持有期A
009937.OF,20211231,002003.SZ,0.0769252562,60.0041,0.09,伟星股份,东方欣益一年持有期A
009937.OF,20211231,002372.SZ,0.1508207232,62.0151,0.04,伟星新材,东方欣益一年持有期A
009937.OF,20211231,002920.SZ,0.0778305,5.5,0.01,德赛西威,东方欣益一年持有期A
009937.OF,20211231,002930.SZ,0.09823,38.0,0.09,宏川智慧,东方欣益一年持有期A
009937.OF,20211231,003038.SZ,0.07397,10.0,0.38,鑫铂股份,东方欣益一年持有期A
009937.OF,20211231,300699.SZ,0.13523980800000002,16.0085,0.03,光威复材,东方欣益一年持有期A
009937.OF,20211231,600519.SH,0.164,0.8,0.0,贵州茅台,东方欣益一年持有期A
009937.OF,20211231,600900.SH,0.09991268800000001,44.0144,0.0,长江电力,东方欣益一年持有期A
009937.OF,20211231,603218.SH,0.082402019,25.0082,0.03,日月股份,东方欣益一年持有期A
009640.OF,20211231,002241.SZ,0.07574,14.0,0.0,歌尔股份,中银证券优选行业龙头A
009640.OF,20211231,002475.SZ,0.0738,15.0,0.0,立讯精密,中银证券优选行业龙头A
009640.OF,20211231,002594.SZ,0.13412434880000002,5.0024,0.0,比亚迪,中银证券优选行业龙头A
009640.OF,20211231,300014.SZ,0.17727,15.0,0.01,亿纬锂能,中银证券优选行业龙头A
009640.OF,20211231,300274.SZ,0.1962468,13.46,0.01,阳光电源,中银证券优选行业龙头A
009640.OF,20211231,300750.SZ,0.1911,3.25,0.0,宁德时代,中银证券优选行业龙头A
009640.OF,20211231,300763.SZ,0.115705535,4.997,0.05,锦浪科技,中银证券优选行业龙头A
009640.OF,20211231,601012.SH,0.195674,22.7,0.0,隆基股份,中银证券优选行业龙头A
009640.OF,20211231,601919.SH,0.20559,110.0,0.01,中远海控,中银证券优选行业龙头A
009640.OF,20211231,688599.SH,0.16569,21.0,0.02,天合光能,中银证券优选行业龙头A
010016.OF,20211231,002938.SZ,0.21185299,49.93,0.02,鹏鼎控股,华夏科技前沿6个月定开A
010016.OF,20211231,0268.HK,0.19543910399999997,99.6,,,华夏科技前沿6个月定开A
010016.OF,20211231,0700.HK,0.643132009,17.22,,,华夏科技前沿6个月定开A
010016.OF,20211231,300059.SZ,0.54881979,147.89,0.02,东方财富,华夏科技前沿6个月定开A
010016.OF,20211231,300454.SZ,0.41564165,21.9815,0.08,深信服,华夏科技前沿6个月定开A
010016.OF,20211231,300750.SZ,0.81588528,13.8756,0.01,宁德时代,华夏科技前沿6个月定开A
010016.OF,20211231,3690.HK,0.179495577,9.74,,,华夏科技前沿6个月定开A
010016.OF,20211231,603039.SH,0.2173537833,31.1529,0.12,泛微网络,华夏科技前沿6个月定开A
010016.OF,20211231,603659.SH,0.5497230592,34.2272,0.05,璞泰来,华夏科技前沿6个月定开A
010016.OF,20211231,688385.SH,0.20167663859999999,40.0629,0.5,复旦微电,华夏科技前沿6个月定开A
010017.OF,20211231,002938.SZ,0.21185299,49.93,0.02,鹏鼎控股,华夏科技前沿6个月定开C
010017.OF,20211231,0268.HK,0.19543910399999997,99.6,,,华夏科技前沿6个月定开C
010017.OF,20211231,0700.HK,0.643132009,17.22,,,华夏科技前沿6个月定开C
010017.OF,20211231,300059.SZ,0.54881979,147.89,0.02,东方财富,华夏科技前沿6个月定开C
010017.OF,20211231,300454.SZ,0.41564165,21.9815,0.08,深信服,华夏科技前沿6个月定开C
010017.OF,20211231,300750.SZ,0.81588528,13.8756,0.01,宁德时代,华夏科技前沿6个月定开C
010017.OF,20211231,3690.HK,0.179495577,9.74,,,华夏科技前沿6个月定开C
010017.OF,20211231,603039.SH,0.2173537833,31.1529,0.12,泛微网络,华夏科技前沿6个月定开C
010017.OF,20211231,603659.SH,0.5497230592,34.2272,0.05,璞泰来,华夏科技前沿6个月定开C
010017.OF,20211231,688385.SH,0.20167663859999999,40.0629,0.5,复旦微电,华夏科技前沿6个月定开C
009641.OF,20211231,002241.SZ,0.07574,14.0,0.0,歌尔股份,中银证券优选行业龙头C
009641.OF,20211231,002475.SZ,0.0738,15.0,0.0,立讯精密,中银证券优选行业龙头C
009641.OF,20211231,002594.SZ,0.13412434880000002,5.0024,0.0,比亚迪,中银证券优选行业龙头C
009641.OF,20211231,300014.SZ,0.17727,15.0,0.01,亿纬锂能,中银证券优选行业龙头C
009641.OF,20211231,300274.SZ,0.1962468,13.46,0.01,阳光电源,中银证券优选行业龙头C
009641.OF,20211231,300750.SZ,0.1911,3.25,0.0,宁德时代,中银证券优选行业龙头C
