ts_code,end_date,symbol,mkv,amount,stk_float_ratio,stock_name
159867.SZ,20210930,002124.SZ,0.15440691199999998,259.072,0.17,天邦股份
159867.SZ,20210930,002157.SZ,0.2618611985,277.6895,0.12,正邦科技
159867.SZ,20210930,002299.SZ,0.2840184,131.49,0.11,圣农发展
159867.SZ,20210930,002311.SZ,0.497785396,73.8554,0.04,海大集团
159867.SZ,20210930,002385.SZ,0.44200296,584.66,0.18,大北农
159867.SZ,20210930,002714.SZ,0.46467108,89.532,0.03,牧原股份
159867.SZ,20210930,300498.SZ,0.5861546669,405.0827,0.08,温氏股份
159867.SZ,20210930,301050.SZ,0.000356246,0.022,0.0,雷电微力
159867.SZ,20210930,600195.SH,0.12073842,107.61,0.11,中牧股份
159867.SZ,20210930,600201.SH,0.29650516,198.73,0.18,生物股份
159867.SZ,20210930,688103.SH,0.00069542,0.1595,0.01,国力股份
159867.SZ,20210930,688148.SH,0.00217631,1.186,0.02,芳源股份
159867.SZ,20210930,688303.SH,0.0048836781,0.8979,0.0,大全能源
159867.SZ,20210930,688305.SH,0.0010437592,0.1496,0.01,科德数控
516010.SH,20210930,002174.SZ,0.11089464,94.62,0.1,游族网络
516010.SH,20210930,002555.SZ,0.36504338700000005,173.913,0.11,三七互娱
516010.SH,20210930,002558.SZ,0.162688552,156.4313,0.08,巨人网络
516010.SH,20210930,002602.SZ,0.35731588200000003,482.8593,0.1,世纪华通
516010.SH,20210930,002624.SZ,0.22956284,152.23,0.08,完美世界
516010.SH,20210930,300002.SZ,0.1468699156,254.1002,0.15,神州泰岳
516010.SH,20210930,300315.SZ,0.135329428,358.964,0.14,掌趣科技
516010.SH,20210930,300418.SZ,0.178763175,105.465,0.1,昆仑万维
516010.SH,20210930,601360.SH,0.3271149684,275.3493,0.04,三六零
516010.SH,20210930,603444.SH,0.2779887888,7.1046,0.1,吉比特
516010.SH,20210930,688087.SH,0.0014186874,0.2469,0.01,英科再生
516010.SH,20210930,688385.SH,0.0016250942000000002,0.6151,0.01,复旦微电
516010.SH,20210930,688601.SH,0.0016917339999999999,0.1174,0.01,力芯微
516010.SH,20210930,688660.SH,0.0028975632,2.4936,0.01,电气风电
516010.SH,20210930,688789.SH,0.002257675,0.133,0.01,宏华数科
159870.SZ,20210930,000301.SZ,0.23022012719999999,81.8706,0.05,东方盛虹
159870.SZ,20210930,002493.SZ,0.3220346,171.295,0.02,荣盛石化
159870.SZ,20210930,002709.SZ,0.49109203840000004,32.2832,0.05,天赐材料
159870.SZ,20210930,002812.SZ,0.83251664,29.72,0.04,恩捷股份
159870.SZ,20210930,300037.SZ,0.25179905,16.2451,0.05,新宙邦
159870.SZ,20210930,301006.SZ,0.0013082089999999998,0.5051,0.02,迈拓股份
159870.SZ,20210930,600176.SH,0.2378482584,135.2948,0.03,中国巨石
159870.SZ,20210930,600309.SH,0.9433636275,88.3713,0.06,万华化学
159870.SZ,20210930,600346.SH,0.30648142559999997,117.6964,0.02,恒力石化
159870.SZ,20210930,600426.SH,0.2738498316,83.1612,0.04,华鲁恒升
159870.SZ,20210930,600989.SH,0.19945632,124.04,0.06,宝丰能源
159870.SZ,20210930,688087.SH,0.0014186874,0.2469,0.01,英科再生
159870.SZ,20210930,688425.SH,0.006926438399999999,13.5282,0.01,铁建重工
159870.SZ,20210930,688639.SH,0.0012997092,0.2302,0.01,华恒生物
159870.SZ,20210930,688772.SH,0.001870128,1.296,0.01,珠海冠宇
159863.SZ,20210930,002129.SZ,0.23283612,50.76,0.02,中环股份
159863.SZ,20210930,300274.SZ,0.331317702,22.329,0.02,阳光电源
159863.SZ,20210930,300316.SZ,0.09903465,15.39,0.01,晶盛机电
159863.SZ,20210930,300450.SZ,0.156759864,22.452,0.02,先导智能
159863.SZ,20210930,300751.SZ,0.07558172,1.24,0.02,迈为股份
159863.SZ,20210930,600089.SH,0.2153885,88.82,0.02,特变电工
159863.SZ,20210930,600438.SH,0.2690890218,52.8247,0.01,通威股份
159863.SZ,20210930,601012.SH,0.22748313920000002,27.5804,0.01,隆基股份
159863.SZ,20210930,601877.SH,0.1455752,25.72,0.01,正泰电器
159863.SZ,20210930,603806.SH,0.1118376,8.82,0.01,福斯特
159863.SZ,20210930,688276.SH,0.0009789503999999998,0.1072,0.0,百克生物
159863.SZ,20210930,688296.SH,0.0007193168,0.1942,0.01,和达科技
159863.SZ,20210930,688700.SH,0.001588529,0.3049,0.01,东威科技
159863.SZ,20210930,688767.SH,0.0006474654,0.1377,0.01,博拓生物
159863.SZ,20210930,688779.SH,0.0017340335999999998,0.9263,0.0,长远锂科
516680.SH,20210930,000630.SZ,0.01271532,32.52,0.0,铜陵有色
516680.SH,20210930,000975.SZ,0.015857622,18.678,0.01,银泰黄金
516680.SH,20210930,002240.SZ,0.013419,2.25,0.0,盛新锂能
516680.SH,20210930,002460.SZ,0.04985964,3.06,0.0,赣锋锂业
516680.SH,20210930,600111.SH,0.04108256,9.28,0.0,北方稀土
516680.SH,20210930,600547.SH,0.01309948,6.68,0.0,山东黄金
516680.SH,20210930,601600.SH,0.02079325,26.83,0.0,中国铝业
516680.SH,20210930,601899.SH,0.054283392800000003,53.7992,0.0,紫金矿业
516680.SH,20210930,603799.SH,0.0359832,3.48,0.0,华友钴业
516680.SH,20210930,603993.SH,0.01671268,27.67,0.0,洛阳钼业
516680.SH,20210930,688314.SH,0.0007165339999999999,0.1085,0.01,康拓医疗
516680.SH,20210930,688533.SH,0.0005627223000000001,0.3493,0.01,上声电子
516680.SH,20210930,688636.SH,0.0012601386,0.0918,0.01,智明达
516680.SH,20210930,688655.SH,0.0005244183,0.3083,0.01,迅捷兴
516680.SH,20210930,688663.SH,0.001059117,0.3279,0.01,新风光
516180.SH,20210930,002129.SZ,0.16494852,35.96,0.01,中环股份
516180.SH,20210930,300274.SZ,0.23458878,15.81,0.01,阳光电源
516180.SH,20210930,300316.SZ,0.0688545,10.7,0.01,晶盛机电
516180.SH,20210930,300450.SZ,0.11091256099999999,15.8855,0.01,先导智能
516180.SH,20210930,300751.SZ,0.05120052,0.84,0.02,迈为股份
516180.SH,20210930,600089.SH,0.1533145625,63.2225,0.02,特变电工
516180.SH,20210930,600438.SH,0.19112688,37.52,0.01,通威股份
516180.SH,20210930,601012.SH,0.162436112,19.694,0.0,隆基股份
516180.SH,20210930,601877.SH,0.102729,18.15,0.01,正泰电器
516180.SH,20210930,603806.SH,0.08036584,6.338,0.01,福斯特
516180.SH,20210930,688359.SH,0.0010482981,0.2213,0.01,三孚新科
516180.SH,20210930,688511.SH,0.000635336,0.149,0.01,天微电子
516180.SH,20210930,688601.SH,0.0016917339999999999,0.1174,0.01,力芯微
516180.SH,20210930,688733.SH,0.0015815184,0.2904,0.01,壹石通
516180.SH,20210930,688772.SH,0.0006150066000000001,0.4262,0.0,珠海冠宇
517100.SH,20210930,3968.HK,0.0346323,6.7,0.0,
517100.SH,20210930,688772.SH,0.0015126969,1.0483,0.01,珠海冠宇
517100.SH,20210930,688663.SH,0.0010286223,0.3279,0.01,新风光
517100.SH,20210930,688269.SH,0.0019192608,0.1941,0.01,凯立新材
517100.SH,20210930,688097.SH,0.0018170445999999999,0.3983,0.01,博众精工
517100.SH,20210930,601939.SH,0.00572523,9.59,0.0,建设银行
517100.SH,20210930,601318.SH,0.07486128,15.48,0.0,中国平安
517100.SH,20210930,600519.SH,0.16653,0.91,0.0,贵州茅台
517100.SH,20210930,600036.SH,0.089133042,17.6676,0.0,招商银行
517100.SH,20210930,0005.HK,0.10328508,30.28,,
517100.SH,20210930,3690.HK,0.18344899,8.93,,
517100.SH,20210930,300750.SZ,0.10567173,2.01,0.0,宁德时代
517100.SH,20210930,2318.HK,0.0481306,10.85,0.0,
517100.SH,20210930,1299.HK,0.13202666,17.62,,
517100.SH,20210930,1114.HK,0.0043776,7.2,,
517100.SH,20210930,0939.HK,0.081561,175.4,0.02,
517100.SH,20210930,0700.HK,0.37591386,9.78,,
517100.SH,20210930,0388.HK,0.0735448,1.84,,
159848.SZ,20210930,000166.SZ,0.0762135,138.57,0.01,申万宏源
159848.SZ,20210930,000776.SZ,0.09570336,45.66,0.01,广发证券
159848.SZ,20210930,300059.SZ,0.4316872,125.6,0.01,东方财富
159848.SZ,20210930,600030.SH,0.33220448,131.41,0.01,中信证券
159848.SZ,20210930,600837.SH,0.18074032,148.88,0.02,海通证券
159848.SZ,20210930,600958.SH,0.09717999,64.23,0.01,东方证券
159848.SZ,20210930,600999.SH,0.104849024,57.232,0.01,招商证券
159848.SZ,20210930,601211.SH,0.12381152,69.44,0.01,国泰君安
159848.SZ,20210930,601377.SH,0.0809832,82.3,0.01,兴业证券
159848.SZ,20210930,601688.SH,0.13510448,79.52,0.01,华泰证券
159848.SZ,20210930,688315.SH,0.000993458,0.1979,0.01,诺禾致源
159848.SZ,20210930,688601.SH,0.001285372,0.0892,0.01,力芯微
159848.SZ,20210930,688621.SH,0.0024777225,0.1485,0.01,阳光诺和
159848.SZ,20210930,688690.SH,0.0025816725,0.3477,0.01,纳微科技
159848.SZ,20210930,688789.SH,0.001782375,0.105,0.01,宏华数科
516060.SH,20210930,000661.SZ,0.05273472,1.92,0.01,长春高新
516060.SH,20210930,001217.SZ,8.119300000000001e-05,0.049,0.0,华尔泰
516060.SH,20210930,001218.SZ,0.000159285,0.035,0.0,丽臣实业
516060.SH,20210930,002821.SZ,0.0436982,0.98,0.0,凯莱英
516060.SH,20210930,300122.SZ,0.08458268,5.32,0.01,智飞生物
516060.SH,20210930,300142.SZ,0.067293018,10.651,0.01,沃森生物
516060.SH,20210930,300347.SZ,0.062814,3.61,0.01,泰格医药
516060.SH,20210930,300601.SZ,0.03028575,2.75,0.01,康泰生物
516060.SH,20210930,300759.SZ,0.03834298,1.78,0.01,康龙化成
516060.SH,20210930,600196.SH,0.0426768,8.16,0.0,复星医药
516060.SH,20210930,600276.SH,0.0822807584,16.3808,0.0,恒瑞医药
516060.SH,20210930,603259.SH,0.11783936,7.712,0.0,药明康德
516060.SH,20210930,605567.SH,7.4222e-05,0.0629,0.0,春雪食品
516520.SH,20210930,002050.SZ,0.079075068,34.743,0.01,三花智控
516520.SH,20210930,002230.SZ,0.0928395,17.55,0.01,科大讯飞
516520.SH,20210930,002475.SZ,0.092003244,25.764,0.0,立讯精密
516520.SH,20210930,300124.SZ,0.0794745,12.615,0.01,汇川技术
516520.SH,20210930,300496.SZ,0.09489402,7.58,0.02,中科创达
516520.SH,20210930,600741.SH,0.0899509632,39.4176,0.01,华域汽车
516520.SH,20210930,600885.SH,0.08957768,14.36,0.02,宏发股份
516520.SH,20210930,601633.SH,0.0795838,15.13,0.0,长城汽车
516520.SH,20210930,601799.SH,0.079821,4.41,0.02,星宇股份
516520.SH,20210930,603501.SH,0.08831004,3.64,0.0,韦尔股份
516520.SH,20210930,688087.SH,0.0012905516,0.2246,0.01,英科再生
516520.SH,20210930,688131.SH,0.0052373668,0.1564,0.01,皓元医药
516520.SH,20210930,688538.SH,0.0021352374,6.9779,0.0,和辉光电-U
516520.SH,20210930,688601.SH,0.0016917339999999999,0.1174,0.01,力芯微
516520.SH,20210930,688772.SH,0.0005650788,0.3916,0.0,珠海冠宇
159855.SZ,20210930,000681.SZ,0.0660766006,49.9823,0.08,视觉中国
159855.SZ,20210930,002624.SZ,0.11089832,73.54,0.04,完美世界
159855.SZ,20210930,002739.SZ,0.128849459,91.7078,0.04,万达电影
159855.SZ,20210930,300133.SZ,0.06870825,117.45,0.08,华策影视
159855.SZ,20210930,300182.SZ,0.09350068,211.54,0.1,捷成股份
159855.SZ,20210930,300251.SZ,0.1198542336,120.8208,0.04,光线传媒
159855.SZ,20210930,300413.SZ,0.0990643776,22.7264,0.02,芒果超媒
159855.SZ,20210930,300770.SZ,0.0547709916,11.9171,0.08,新媒股份
159855.SZ,20210930,300973.SZ,0.0002997774,0.0207,0.0,立高食品
159855.SZ,20210930,300979.SZ,0.000266104,0.031,0.0,华利集团
159855.SZ,20210930,301078.SZ,0.0003020595,0.5235,0.01,孩子王
159855.SZ,20210930,600977.SH,0.10375159,76.91,0.04,中国电影
159855.SZ,20210930,603008.SH,0.067706,27.92,0.07,喜临门
159855.SZ,20210930,688655.SH,0.0005244183,0.3083,0.01,迅捷兴
159855.SZ,20210930,688685.SH,0.0006289696,0.2612,0.01,迈信林
516600.SH,20210930,000858.SZ,0.06164859,2.81,0.0,五粮液
516600.SH,20210930,001217.SZ,0.00013256,0.08,0.0,华尔泰
516600.SH,20210930,001218.SZ,0.000159285,0.035,0.0,丽臣实业
516600.SH,20210930,300015.SZ,0.040321806,7.5509,0.0,爱尔眼科
516600.SH,20210930,300122.SZ,0.03799861,2.39,0.0,智飞生物
516600.SH,20210930,600036.SH,0.06745165,13.37,0.0,招商银行
516600.SH,20210930,600276.SH,0.06863678349999999,13.6645,0.0,恒瑞医药
516600.SH,20210930,600406.SH,0.039098808,10.888,0.0,国电南瑞
516600.SH,20210930,600519.SH,0.07869,0.43,0.0,贵州茅台
516600.SH,20210930,601318.SH,0.05691972,11.77,0.0,中国平安
516600.SH,20210930,601888.SH,0.07124,2.74,0.0,中国中免
516600.SH,20210930,603259.SH,0.07523872,4.924,0.0,药明康德
516600.SH,20210930,605567.SH,7.4222e-05,0.0629,0.0,春雪食品
516000.SH,20210930,000938.SZ,0.03868194,15.51,0.01,紫光股份
516000.SH,20210930,000977.SZ,0.03148608,11.04,0.01,浪潮信息
516000.SH,20210930,002230.SZ,0.072952274,13.7906,0.01,科大讯飞
516000.SH,20210930,002410.SZ,0.0686675454,10.3058,0.01,广联达
516000.SH,20210930,002439.SZ,0.02239171,8.11,0.01,启明星辰
516000.SH,20210930,300454.SZ,0.0525504,2.24,0.01,深信服
516000.SH,20210930,600570.SH,0.0727329984,12.6978,0.01,恒生电子
516000.SH,20210930,600588.SH,0.0587570489,17.7353,0.01,用友网络
516000.SH,20210930,600845.SH,0.0320232,4.852,0.0,宝信软件
516000.SH,20210930,603019.SH,0.0295492032,11.0176,0.01,中科曙光
159849.SZ,20210930,000661.SZ,0.06839034,2.49,0.01,长春高新
159849.SZ,20210930,002821.SZ,0.0570752,1.28,0.01,凯莱英
159849.SZ,20210930,300122.SZ,0.11192896,7.04,0.01,智飞生物
159849.SZ,20210930,300142.SZ,0.0871884,13.8,0.01,沃森生物
159849.SZ,20210930,300347.SZ,0.080388,4.62,0.01,泰格医药
159849.SZ,20210930,300759.SZ,0.04889807,2.27,0.01,康龙化成
159849.SZ,20210930,300760.SZ,0.11639684,3.02,0.01,迈瑞医疗
159849.SZ,20210930,600196.SH,0.0555949,10.63,0.01,复星医药
159849.SZ,20210930,600276.SH,0.1073706434,21.3758,0.0,恒瑞医药
159849.SZ,20210930,601728.SH,0.005985948499999999,15.1543,0.0,中国电信
159849.SZ,20210930,603259.SH,0.153088792,10.0189,0.0,药明康德
159849.SZ,20210930,688097.SH,0.0018170445999999999,0.3983,0.01,博众精工
159849.SZ,20210930,688177.SH,0.00214521,0.69,0.01,百奥泰-U
159849.SZ,20210930,688191.SH,0.0005999219,0.3203,0.01,智洋创新
159849.SZ,20210930,688683.SH,0.0006977632000000001,0.3296,0.01,莱尔科技
159857.SZ,20210930,002129.SZ,0.9359635890000001,204.047,0.07,中环股份
159857.SZ,20210930,300274.SZ,1.33215564,89.78,0.08,阳光电源
159857.SZ,20210930,300316.SZ,0.39813345,61.87,0.05,晶盛机电
159857.SZ,20210930,300450.SZ,0.629273696,90.128,0.06,先导智能
159857.SZ,20210930,300751.SZ,0.318296566,5.222,0.1,迈为股份
159857.SZ,20210930,300973.SZ,0.000521352,0.036,0.0,立高食品
159857.SZ,20210930,600089.SH,0.8667408325,357.4189,0.09,特变电工
159857.SZ,20210930,600438.SH,1.08242406,212.49,0.05,通威股份
159857.SZ,20210930,601012.SH,0.9156434720000001,111.014,0.02,隆基股份
159857.SZ,20210930,601877.SH,0.585542848,103.4528,0.05,正泰电器
159857.SZ,20210930,603806.SH,0.4503936,35.52,0.04,福斯特
159857.SZ,20210930,688217.SH,0.000640432,0.104,0.01,睿昂基因
159857.SZ,20210930,688269.SH,0.0019192608,0.1941,0.01,凯立新材
159857.SZ,20210930,688670.SH,0.001990296,0.231,0.01,金迪克
159857.SZ,20210930,688772.SH,0.001870128,1.296,0.01,珠海冠宇
517300.SH,20210930,0005.HK,0.3666551976,107.48,,
517300.SH,20210930,000858.SZ,0.43517981009999995,19.8359,0.01,五粮液
517300.SH,20210930,0700.HK,1.3356992469,34.75,,
517300.SH,20210930,1299.HK,0.46908525619999997,62.6,,
517300.SH,20210930,2318.HK,0.17145311989999998,38.65,0.0,
517300.SH,20210930,300750.SZ,0.7528558745999999,14.3202,0.01,宁德时代
517300.SH,20210930,3690.HK,0.6495778686,31.62,,
517300.SH,20210930,3968.HK,0.1230254677,23.8,0.0,
517300.SH,20210930,600036.SH,0.63874745,126.61,0.01,招商银行
517300.SH,20210930,600519.SH,1.16937,6.39,0.01,贵州茅台
517300.SH,20210930,601012.SH,0.36546888,44.31,0.01,隆基股份
517300.SH,20210930,601318.SH,0.535587,110.75,0.01,中国平安
517000.SH,20210930,0005.HK,0.1514653031,44.4,,
517000.SH,20210930,0388.HK,0.11031780390000001,2.76,,
517000.SH,20210930,0700.HK,0.5554202624,14.45,,
517000.SH,20210930,0939.HK,0.1195122871,257.1,0.03,
517000.SH,20210930,1114.HK,0.0071759788,11.8,,
517000.SH,20210930,1299.HK,0.1939285372,25.88,,
517000.SH,20210930,300750.SZ,0.1546539941,2.9417,0.0,宁德时代
517000.SH,20210930,300979.SZ,0.00079402,0.0925,0.0,华利集团
517000.SH,20210930,301006.SZ,0.0013082089999999998,0.5051,0.02,迈拓股份
517000.SH,20210930,3690.HK,0.2689112682,13.09,,
517000.SH,20210930,600036.SH,0.1332889,26.42,0.0,招商银行
517000.SH,20210930,600519.SH,0.23973,1.31,0.0,贵州茅台
517000.SH,20210930,601318.SH,0.11185668,23.13,0.0,中国平安
517000.SH,20210930,688509.SH,0.0007037447999999999,1.5433,0.01,正元地信
517000.SH,20210930,688772.SH,0.001870128,1.296,0.01,珠海冠宇
516660.SH,20210930,001217.SZ,0.00017961880000000002,0.1084,0.0,华尔泰
516660.SH,20210930,001218.SZ,0.000159285,0.035,0.0,丽臣实业
516660.SH,20210930,002340.SZ,0.07623642,68.19,0.01,格林美
516660.SH,20210930,002460.SZ,0.18703882600000002,11.479,0.01,赣锋锂业
516660.SH,20210930,002594.SZ,0.25549824,10.24,0.01,比亚迪
516660.SH,20210930,002709.SZ,0.12414513199999999,8.161,0.01,天赐材料
516660.SH,20210930,002812.SZ,0.21233096,7.58,0.01,恩捷股份
516660.SH,20210930,300014.SZ,0.15975321539999998,16.1318,0.01,亿纬锂能
516660.SH,20210930,300124.SZ,0.139041,22.07,0.01,汇川技术
516660.SH,20210930,300450.SZ,0.09346105199999999,13.386,0.01,先导智能
516660.SH,20210930,300750.SZ,0.2522610259,4.7983,0.0,宁德时代
516660.SH,20210930,301046.SZ,0.00011484,0.029,0.0,能辉科技
516660.SH,20210930,301069.SZ,0.0001241317,0.0539,0.0,凯盛新材
516660.SH,20210930,301073.SZ,0.00040233440000000004,0.1432,0.01,君亭酒店
516660.SH,20210930,603026.SH,0.0697015,2.3,0.01,石大胜华
515230.SH,20210930,002230.SZ,0.26463225,50.025,0.02,科大讯飞
515230.SH,20210930,002405.SZ,0.072074106,65.403,0.03,四维图新
515230.SH,20210930,002410.SZ,0.23560368,35.36,0.04,广联达
515230.SH,20210930,300339.SZ,0.077693819,25.8119,0.03,润和软件
515230.SH,20210930,300454.SZ,0.207320712,8.8372,0.03,深信服
515230.SH,20210930,300496.SZ,0.147786795,11.805,0.04,中科创达
515230.SH,20210930,600570.SH,0.2380522432,41.5594,0.03,恒生电子
515230.SH,20210930,600588.SH,0.19533414870000002,58.9599,0.02,用友网络
515230.SH,20210930,600845.SH,0.10102686,15.3071,0.01,宝信软件
515230.SH,20210930,688111.SH,0.165940524,5.857,0.03,金山办公
515230.SH,20210930,688131.SH,0.0056325134,0.1682,0.01,皓元医药
515230.SH,20210930,688161.SH,0.0014023973999999998,0.2019,0.01,威高骨科
515230.SH,20210930,688323.SH,0.0012925232000000001,0.4513,0.01,瑞华泰
515230.SH,20210930,688499.SH,0.003591805,0.205,0.01,利元亨
515230.SH,20210930,688626.SH,0.001661151,0.2869,0.01,翔宇医疗
516080.SH,20210930,000661.SZ,0.1441965,5.25,0.01,长春高新
516080.SH,20210930,002821.SZ,0.120058575,2.6925,0.01,凯莱英
516080.SH,20210930,300122.SZ,0.235702675,14.825,0.02,智飞生物
516080.SH,20210930,300142.SZ,0.18328518,29.01,0.02,沃森生物
516080.SH,20210930,300347.SZ,0.169128,9.72,0.02,泰格医药
516080.SH,20210930,300601.SZ,0.08402919,7.63,0.01,康泰生物
516080.SH,20210930,300759.SZ,0.10533549,4.89,0.02,康龙化成
516080.SH,20210930,600196.SH,0.1164721,22.27,0.01,复星医药
516080.SH,20210930,600276.SH,0.2248360099,44.7613,0.01,恒瑞医药
516080.SH,20210930,603259.SH,0.320782208,20.9936,0.01,药明康德
517080.SH,20210930,3968.HK,0.046522235700000004,9.0,0.0,
517080.SH,20210930,688711.SH,0.0015240779999999999,0.1865,0.01,宏微科技
517080.SH,20210930,688707.SH,0.002327619,0.813,0.01,振华新材-U
517080.SH,20210930,688622.SH,0.000591164,0.1204,0.01,禾信仪器
517080.SH,20210930,688511.SH,0.000635336,0.149,0.01,天微电子
517080.SH,20210930,601939.SH,0.00733116,12.28,0.0,建设银行
517080.SH,20210930,601318.SH,0.09759048,20.18,0.0,中国平安
517080.SH,20210930,600519.SH,0.21411,1.17,0.0,贵州茅台
517080.SH,20210930,600036.SH,0.11618635,23.03,0.0,招商银行
517080.SH,20210930,0005.HK,0.139457243,40.88,,
517080.SH,20210930,3690.HK,0.2469299804,12.02,,
517080.SH,20210930,300750.SZ,0.13879272,2.64,0.0,宁德时代
517080.SH,20210930,2318.HK,0.0645444475,14.55,0.0,
517080.SH,20210930,1299.HK,0.1786420528,23.84,,
517080.SH,20210930,1114.HK,0.006081338,10.0,,
517080.SH,20210930,0939.HK,0.1091461883,234.8,0.02,
517080.SH,20210930,0700.HK,0.5050672836,13.14,,
517080.SH,20210930,0388.HK,0.1003252492,2.51,,
159839.SZ,20210930,000661.SZ,0.2046217,7.45,0.02,长春高新
159839.SZ,20210930,002821.SZ,0.164983,3.7,0.02,凯莱英
159839.SZ,20210930,300122.SZ,0.26726219,16.81,0.02,智飞生物
159839.SZ,20210930,300142.SZ,0.24400116,38.62,0.03,沃森生物
159839.SZ,20210930,300347.SZ,0.22795914,13.1011,0.02,泰格医药
159839.SZ,20210930,300595.SZ,0.09219414,11.29,0.02,欧普康视
159839.SZ,20210930,300614.SZ,0.0001562421,0.0329,0.0,百川畅银
159839.SZ,20210930,300759.SZ,0.1242571044,5.7684,0.02,康龙化成
159839.SZ,20210930,300982.SZ,0.00020183389999999999,0.0317,0.0,苏文电能
159839.SZ,20210930,300986.SZ,0.0001141008,0.0264,0.0,志特新材
159839.SZ,20210930,300991.SZ,7.8359e-05,0.0254,0.0,创益通
159839.SZ,20210930,300993.SZ,8.1877e-05,0.041,0.0,玉马遮阳
159839.SZ,20210930,600196.SH,0.14614712,27.944,0.01,复星医药
159839.SZ,20210930,603259.SH,0.33024969600000004,21.6132,0.01,药明康德
159839.SZ,20210930,603392.SH,0.087246,3.93,0.03,万泰生物
159852.SZ,20210930,000938.SZ,0.109895616,44.064,0.02,紫光股份
159852.SZ,20210930,002230.SZ,0.289967118,54.8142,0.03,科大讯飞
159852.SZ,20210930,002268.SZ,0.07591185,18.27,0.02,卫士通
159852.SZ,20210930,002410.SZ,0.19510596600000002,29.282,0.03,广联达
159852.SZ,20210930,300454.SZ,0.14926425,6.3625,0.02,深信服
159852.SZ,20210930,300496.SZ,0.1143097371,9.1309,0.03,中科创达
159852.SZ,20210930,600570.SH,0.20648809920000002,36.0489,0.02,恒生电子
159852.SZ,20210930,600588.SH,0.16690894,50.38,0.02,用友网络
159852.SZ,20210930,600845.SH,0.0908886,13.771,0.01,宝信软件
159852.SZ,20210930,688103.SH,0.00069542,0.1595,0.01,国力股份
159852.SZ,20210930,688111.SH,0.1601579628,5.6529,0.03,金山办公
159852.SZ,20210930,688621.SH,0.0024777225,0.1485,0.01,阳光诺和
159852.SZ,20210930,688661.SH,0.0012236004,0.1452,0.01,和林微纳
159852.SZ,20210930,688690.SH,0.0025816725,0.3477,0.01,纳微科技
159852.SZ,20210930,688767.SH,0.0008458898,0.1799,0.01,博拓生物
516800.SH,20210930,000725.SZ,0.119079,235.8,0.01,京东方A
516800.SH,20210930,002049.SZ,0.1641992,7.94,0.01,紫光国微
516800.SH,20210930,002371.SZ,0.1696947876,4.6404,0.01,北方华创
516800.SH,20210930,002415.SZ,0.1479896,26.9072,0.0,海康威视
516800.SH,20210930,300124.SZ,0.1729287,27.449,0.01,汇川技术
516800.SH,20210930,300450.SZ,0.1224028384,17.5312,0.01,先导智能
516800.SH,20210930,300661.SZ,0.101981745,3.065,0.01,圣邦股份
516800.SH,20210930,600406.SH,0.185920434,51.774,0.01,国电南瑞
516800.SH,20210930,600588.SH,0.1011518534,30.5318,0.01,用友网络
516800.SH,20210930,601728.SH,0.015563434499999999,39.4011,0.01,中国电信
516800.SH,20210930,603986.SH,0.144656523,9.977,0.02,兆易创新
516800.SH,20210930,688303.SH,0.00494949,0.91,0.0,大全能源
516800.SH,20210930,688359.SH,0.0010482981,0.2213,0.01,三孚新科
516800.SH,20210930,688670.SH,0.0016042992,0.1862,0.01,金迪克
516800.SH,20210930,688772.SH,0.0009266946,0.6422,0.01,珠海冠宇
159841.SZ,20210930,000166.SZ,0.9704035,1764.37,0.08,申万宏源
159841.SZ,20210930,000776.SZ,1.21656032,580.42,0.1,广发证券
159841.SZ,20210930,300059.SZ,5.4811911511,1594.7603,0.19,东方财富
159841.SZ,20210930,600030.SH,4.21205248,1666.16,0.17,中信证券
159841.SZ,20210930,600837.SH,2.29129146,1887.39,0.22,海通证券
159841.SZ,20210930,600958.SH,1.23386663,815.51,0.14,东方证券
159841.SZ,20210930,600999.SH,1.3237062872,722.5471,0.1,招商证券
159841.SZ,20210930,601211.SH,1.56793454,879.38,0.12,国泰君安
159841.SZ,20210930,601377.SH,1.02796512,1044.68,0.16,兴业证券
159841.SZ,20210930,601688.SH,1.7142578695,1008.9805,0.14,华泰证券
159841.SZ,20210930,601728.SH,0.015563434499999999,39.4011,0.01,中国电信
159841.SZ,20210930,688575.SH,0.0009624869999999999,0.3435,0.01,亚辉龙
159841.SZ,20210930,688711.SH,0.0015240779999999999,0.1865,0.01,宏微科技
159841.SZ,20210930,688733.SH,0.0018565414,0.3409,0.01,壹石通
159841.SZ,20210930,688772.SH,0.001870128,1.296,0.01,珠海冠宇
159843.SZ,20210930,000568.SZ,0.22977846,10.37,0.01,泸州老窖
159843.SZ,20210930,000799.SZ,0.08075998,3.26,0.01,酒鬼酒
159843.SZ,20210930,000858.SZ,0.35453424,16.16,0.0,五粮液
159843.SZ,20210930,002304.SZ,0.1303728,7.85,0.01,洋河股份
159843.SZ,20210930,301050.SZ,0.002454009,0.113,0.01,雷电微力
159843.SZ,20210930,600519.SH,0.4048326,2.2122,0.0,贵州茅台
159843.SZ,20210930,600702.SH,0.0693504,3.36,0.01,舍得酒业
159843.SZ,20210930,600809.SH,0.1765538,5.596,0.0,山西汾酒
159843.SZ,20210930,600887.SH,0.29410901,78.013,0.01,伊利股份
159843.SZ,20210930,601728.SH,0.0077816975,19.7005,0.0,中国电信
159843.SZ,20210930,603288.SH,0.1751145,15.9195,0.0,海天味业
