,date,open,close,high,low,volume,code
255,2009-01-16,1965.44,1990.21,2026.65,1965.44,96538600.0,sh000300
256,2009-01-19,2010.58,2012.46,2052.19,1993.95,81948200.0,sh000300
257,2009-01-20,2006.53,2025.19,2025.19,1986.06,53259300.0,sh000300
258,2009-01-21,1993.67,2021.71,2047.1,1988.24,64117400.0,sh000300
259,2009-01-22,2034.29,2044.55,2048.48,2012.74,58862000.0,sh000300
260,2009-01-23,2039.52,2032.68,2054.33,2025.19,57504100.0,sh000300
261,2009-02-02,2052.44,2057.06,2059.34,2029.72,51453900.0,sh000300
262,2009-02-03,2056.79,2108.91,2108.94,2049.89,87640300.0,sh000300
263,2009-02-04,2118.56,2166.41,2166.41,2117.02,100888000.0,sh000300
264,2009-02-05,2164.55,2150.97,2211.18,2135.67,115100000.0,sh000300
265,2009-02-06,2158.08,2237.28,2240.02,2158.08,106665000.0,sh000300
266,2009-02-09,2271.59,2296.67,2307.91,2257.49,129524000.0,sh000300
267,2009-02-10,2288.07,2326.75,2327.1,2263.53,116295000.0,sh000300
268,2009-02-11,2287.23,2331.14,2381.19,2275.57,147577000.0,sh000300
269,2009-02-12,2335.4,2318.34,2344.66,2248.48,119826000.0,sh000300
270,2009-02-13,2321.56,2399.06,2402.44,2307.09,140410000.0,sh000300
271,2009-02-16,2421.19,2462.25,2462.39,2397.18,152347000.0,sh000300
272,2009-02-17,2460.57,2385.29,2470.62,2384.79,141015000.0,sh000300
273,2009-02-18,2331.66,2275.84,2369.05,2272.5,115422000.0,sh000300
274,2009-02-19,2295.65,2298.41,2324.68,2259.59,90853900.0,sh000300
275,2009-02-20,2300.81,2344.32,2344.77,2276.3,86632100.0,sh000300
276,2009-02-23,2333.81,2410.48,2419.53,2307.92,109465000.0,sh000300
277,2009-02-24,2376.7,2301.85,2411.91,2294.52,127018000.0,sh000300
278,2009-02-25,2325.04,2304.25,2337.42,2226.44,107878000.0,sh000300
279,2009-02-26,2295.43,2190.19,2332.35,2167.15,102200000.0,sh000300
280,2009-02-27,2164.54,2140.49,2186.82,2117.06,87076400.0,sh000300
281,2009-03-02,2123.37,2164.67,2177.29,2112.34,62746200.0,sh000300
282,2009-03-03,2109.84,2142.15,2168.22,2100.64,66167300.0,sh000300
283,2009-03-04,2150.24,2285.15,2290.94,2150.24,110750000.0,sh000300
284,2009-03-05,2314.08,2304.92,2340.37,2259.8,131987000.0,sh000300
285,2009-03-06,2260.76,2286.58,2313.2,2255.82,85965400.0,sh000300
286,2009-03-09,2302.01,2202.53,2333.98,2198.54,86555900.0,sh000300
287,2009-03-10,2175.31,2240.78,2241.24,2168.32,56660400.0,sh000300
288,2009-03-11,2288.05,2220.38,2292.4,2212.88,70838700.0,sh000300
289,2009-03-12,2208.04,2215.7,2220.3,2156.6,55700100.0,sh000300
290,2009-03-13,2229.25,2205.42,2250.24,2200.97,54083100.0,sh000300
291,2009-03-16,2197.25,2241.61,2247.11,2180.05,48773900.0,sh000300
292,2009-03-17,2244.11,2322.4,2329.3,2239.67,92980500.0,sh000300
293,2009-03-18,2335.42,2332.65,2370.56,2328.86,101870000.0,sh000300
294,2009-03-19,2337.52,2382.56,2386.23,2331.26,97318800.0,sh000300
295,2009-03-20,2389.89,2379.84,2397.21,2343.27,109397000.0,sh000300
296,2009-03-23,2384.67,2439.4,2448.35,2375.52,116313000.0,sh000300
297,2009-03-24,2477.57,2451.78,2483.83,2440.53,111994000.0,sh000300
298,2009-03-25,2435.63,2401.33,2472.94,2401.05,95816700.0,sh000300
299,2009-03-26,2407.76,2479.79,2479.83,2379.95,113249000.0,sh000300
300,2009-03-27,2501.0,2498.93,2516.38,2481.69,135369000.0,sh000300
301,2009-03-30,2501.31,2484.49,2508.14,2471.37,94151700.0,sh000300
302,2009-03-31,2436.78,2507.79,2507.9,2423.57,95461800.0,sh000300
303,2009-04-01,2519.89,2548.22,2566.54,2519.89,126308000.0,sh000300
304,2009-04-02,2558.77,2576.4,2599.25,2558.26,135147000.0,sh000300
305,2009-04-03,2597.92,2570.5,2612.37,2555.61,123655000.0,sh000300
306,2009-04-07,2570.62,2576.95,2597.06,2543.65,86083300.0,sh000300
307,2009-04-08,2563.72,2479.35,2573.09,2479.35,99328100.0,sh000300
308,2009-04-09,2477.42,2517.67,2517.74,2457.42,74593700.0,sh000300
309,2009-04-10,2540.11,2595.53,2595.6,2530.62,104144000.0,sh000300
310,2009-04-13,2621.98,2656.52,2668.28,2619.37,139015000.0,sh000300
311,2009-04-14,2651.2,2676.87,2682.91,2637.38,110491000.0,sh000300
312,2009-04-15,2662.73,2686.99,2690.64,2627.81,120665000.0,sh000300
313,2009-04-16,2690.51,2687.11,2706.62,2643.32,123730000.0,sh000300
314,2009-04-17,2675.67,2650.69,2693.29,2628.62,101529000.0,sh000300
315,2009-04-20,2643.73,2707.67,2708.45,2640.99,95903700.0,sh000300
316,2009-04-21,2670.28,2675.44,2697.72,2634.53,108185000.0,sh000300
317,2009-04-22,2687.86,2576.28,2713.3,2563.36,124046000.0,sh000300
318,2009-04-23,2555.53,2593.56,2604.16,2543.91,80887900.0,sh000300
319,2009-04-24,2605.7,2572.89,2609.87,2570.38,73361000.0,sh000300
320,2009-04-27,2566.92,2513.29,2576.52,2499.44,72039400.0,sh000300
321,2009-04-28,2490.53,2518.53,2531.54,2485.8,59265000.0,sh000300
322,2009-04-29,2518.85,2605.37,2615.81,2514.14,81885000.0,sh000300
323,2009-04-30,2616.49,2622.93,2640.02,2604.45,85809300.0,sh000300
324,2009-05-04,2635.13,2714.3,2715.19,2632.3,102917000.0,sh000300
325,2009-05-05,2733.11,2727.01,2751.25,2713.23,102314000.0,sh000300
326,2009-05-06,2721.82,2764.98,2771.21,2713.54,105807000.0,sh000300
327,2009-05-07,2783.58,2767.08,2797.47,2731.8,122101000.0,sh000300
328,2009-05-08,2751.5,2789.22,2800.22,2733.33,106725000.0,sh000300
329,2009-05-11,2808.14,2725.32,2839.61,2725.27,125364000.0,sh000300
330,2009-05-12,2702.74,2788.56,2788.61,2699.95,88695900.0,sh000300
331,2009-05-13,2792.42,2814.0,2822.71,2775.57,107113000.0,sh000300
332,2009-05-14,2781.05,2792.6,2804.48,2757.54,82639300.0,sh000300
333,2009-05-15,2800.57,2796.12,2815.46,2773.32,64931400.0,sh000300
334,2009-05-18,2782.58,2810.57,2813.76,2740.92,74835800.0,sh000300
335,2009-05-19,2836.34,2840.08,2849.63,2821.95,97703600.0,sh000300
336,2009-05-20,2843.54,2812.86,2849.64,2812.6,87939200.0,sh000300
337,2009-05-21,2795.83,2750.01,2808.29,2735.77,85535400.0,sh000300
338,2009-05-22,2733.02,2740.68,2762.74,2719.12,61499000.0,sh000300
339,2009-05-25,2684.21,2752.72,2761.39,2675.28,74091700.0,sh000300
340,2009-05-26,2757.31,2719.76,2762.81,2718.55,72316000.0,sh000300
341,2009-05-27,2734.42,2759.71,2768.57,2715.82,67976600.0,sh000300
342,2009-06-01,2798.93,2858.34,2864.47,2798.93,108565000.0,sh000300
343,2009-06-02,2878.53,2865.1,2892.78,2855.06,108338000.0,sh000300
344,2009-06-03,2865.73,2939.39,2939.39,2864.71,112073000.0,sh000300
345,2009-06-04,2924.27,2953.75,2961.04,2899.67,130128000.0,sh000300
346,2009-06-05,2966.06,2939.31,2975.18,2937.18,108476000.0,sh000300
347,2009-06-08,2937.64,2948.48,2978.23,2912.49,96116400.0,sh000300
348,2009-06-09,2948.95,2960.56,2960.9,2892.72,91989900.0,sh000300
349,2009-06-10,2972.42,2989.59,2995.7,2966.58,101790000.0,sh000300
350,2009-06-11,2982.97,2961.63,3000.86,2951.27,87116000.0,sh000300
351,2009-06-12,2955.57,2906.29,2976.86,2883.32,80067100.0,sh000300
352,2009-06-15,2911.42,2966.19,2967.1,2898.07,74352100.0,sh000300
353,2009-06-16,2936.51,2961.22,2979.41,2929.04,70179200.0,sh000300
354,2009-06-17,2957.58,3010.59,3017.41,2930.49,77293100.0,sh000300
355,2009-06-18,3014.44,3057.43,3061.75,3014.44,96281300.0,sh000300
356,2009-06-19,3061.9,3080.0,3086.72,3047.27,102518000.0,sh000300
357,2009-06-22,3106.39,3082.56,3116.16,3072.53,103953000.0,sh000300
358,2009-06-23,3036.4,3083.9,3128.53,3028.45,111507000.0,sh000300
359,2009-06-24,3079.5,3120.73,3121.21,3068.24,109424000.0,sh000300
360,2009-06-25,3125.66,3117.92,3141.17,3103.87,82806900.0,sh000300
361,2009-06-26,3126.23,3128.42,3137.08,3109.32,70500900.0,sh000300
362,2009-06-29,3132.11,3179.97,3182.42,3122.16,84997100.0,sh000300
363,2009-06-30,3191.64,3166.47,3195.72,3159.63,86782400.0,sh000300
364,2009-07-01,3153.54,3237.9,3238.79,3150.65,96950600.0,sh000300
365,2009-07-02,3248.2,3282.36,3285.09,3247.57,112989000.0,sh000300
366,2009-07-03,3254.93,3327.14,3327.67,3249.11,105733000.0,sh000300
367,2009-07-06,3333.1,3374.75,3378.05,3333.1,135264000.0,sh000300
368,2009-07-07,3368.33,3340.49,3393.22,3327.35,129601000.0,sh000300
369,2009-07-08,3306.43,3352.27,3368.07,3261.32,113868000.0,sh000300
370,2009-07-09,3348.22,3396.3,3396.48,3334.68,113082000.0,sh000300
371,2009-07-10,3398.91,3398.31,3428.03,3375.97,106175000.0,sh000300
372,2009-07-13,3382.57,3361.01,3403.74,3358.52,99619700.0,sh000300
373,2009-07-14,3375.87,3454.75,3454.75,3375.87,107520000.0,sh000300
374,2009-07-15,3467.13,3493.3,3497.51,3467.13,133483000.0,sh000300
375,2009-07-16,3516.78,3501.24,3543.02,3489.56,129313000.0,sh000300
376,2009-07-17,3499.51,3519.81,3527.47,3482.87,106550000.0,sh000300
377,2009-07-20,3532.52,3591.12,3594.87,3515.53,136469000.0,sh000300
378,2009-07-21,3603.4,3539.83,3610.33,3533.16,130601000.0,sh000300
379,2009-07-22,3532.63,3606.92,3607.37,3532.38,115239000.0,sh000300
380,2009-07-23,3613.6,3651.97,3653.84,3596.36,116382000.0,sh000300
381,2009-07-24,3672.21,3667.56,3687.49,3591.88,127979000.0,sh000300
382,2009-07-27,3680.15,3743.63,3744.24,3669.51,138808000.0,sh000300
383,2009-07-28,3745.55,3755.82,3756.78,3705.04,146268000.0,sh000300
384,2009-07-29,3741.78,3558.51,3765.59,3453.64,167406000.0,sh000300
385,2009-07-30,3587.05,3634.82,3656.92,3511.29,134969000.0,sh000300
386,2009-07-31,3670.19,3734.62,3735.8,3635.55,132240000.0,sh000300
387,2009-08-03,3754.22,3787.03,3789.94,3716.57,136416000.0,sh000300
388,2009-08-04,3803.06,3786.61,3803.06,3712.43,141036000.0,sh000300
389,2009-08-05,3781.4,3740.94,3789.13,3691.98,133444000.0,sh000300
390,2009-08-06,3707.91,3663.12,3739.58,3602.57,118102000.0,sh000300
391,2009-08-07,3655.46,3555.09,3686.54,3539.7,100576000.0,sh000300
392,2009-08-10,3589.72,3544.54,3613.46,3485.36,84870700.0,sh000300
393,2009-08-11,3558.65,3556.38,3569.15,3509.72,64497200.0,sh000300
394,2009-08-12,3546.5,3397.4,3546.5,3390.36,92535400.0,sh000300
395,2009-08-13,3398.89,3440.82,3448.86,3338.85,87081800.0,sh000300
396,2009-08-14,3437.95,3344.46,3454.95,3334.73,88248600.0,sh000300
397,2009-08-17,3283.44,3140.27,3319.8,3137.48,91723900.0,sh000300
398,2009-08-18,3110.71,3171.99,3186.81,3083.2,77343000.0,sh000300
399,2009-08-19,3178.28,3014.57,3183.01,2982.22,81604000.0,sh000300
400,2009-08-20,3021.25,3144.39,3146.57,3021.25,79519200.0,sh000300
401,2009-08-21,3135.37,3203.62,3221.17,3113.7,86616800.0,sh000300
402,2009-08-24,3222.4,3229.6,3241.52,3178.86,80414100.0,sh000300
403,2009-08-25,3210.85,3109.83,3210.85,3019.12,97530100.0,sh000300
404,2009-08-26,3082.68,3172.39,3203.79,3065.46,82036400.0,sh000300
405,2009-08-27,3149.57,3156.3,3212.27,3116.89,80125200.0,sh000300
406,2009-08-28,3152.04,3046.78,3168.19,3030.73,84017900.0,sh000300
407,2009-08-31,3003.54,2830.27,3003.54,2825.77,84517300.0,sh000300
408,2009-09-01,2804.58,2843.7,2901.28,2795.49,70535300.0,sh000300
409,2009-09-02,2824.64,2890.93,2904.79,2813.62,60843400.0,sh000300
410,2009-09-03,2898.45,3051.96,3059.99,2892.65,93157400.0,sh000300
411,2009-09-04,3055.35,3077.14,3099.39,3038.99,86984700.0,sh000300
412,2009-09-07,3097.79,3104.21,3153.23,3078.13,82790700.0,sh000300
413,2009-09-08,3084.2,3170.97,3170.97,3047.3,83965600.0,sh000300
414,2009-09-09,3188.31,3194.91,3207.39,3143.74,91191200.0,sh000300
415,2009-09-10,3179.19,3162.91,3204.12,3150.17,66566000.0,sh000300
416,2009-09-11,3152.81,3238.13,3253.45,3152.69,80689700.0,sh000300
417,2009-09-14,3248.35,3293.39,3298.91,3240.53,87393900.0,sh000300
418,2009-09-15,3298.81,3302.64,3325.74,3264.95,87092200.0,sh000300
419,2009-09-16,3290.39,3258.24,3296.94,3212.45,88244500.0,sh000300
420,2009-09-17,3274.58,3320.1,3329.12,3274.58,91333400.0,sh000300
421,2009-09-18,3325.06,3199.69,3330.43,3170.96,100488000.0,sh000300
422,2009-09-21,3163.51,3208.6,3210.64,3090.61,72802000.0,sh000300
423,2009-09-22,3196.01,3131.03,3237.22,3131.02,73425100.0,sh000300
424,2009-09-23,3130.14,3060.07,3159.17,3041.42,66013700.0,sh000300
425,2009-09-24,3041.82,3080.93,3122.05,2989.24,65152100.0,sh000300
426,2009-09-25,3057.11,3058.53,3090.07,3028.41,45820500.0,sh000300
427,2009-09-28,3066.37,2972.64,3088.08,2959.74,41918400.0,sh000300
428,2009-09-29,2975.53,2972.29,2998.55,2923.93,45932400.0,sh000300
429,2009-09-30,2992.98,3004.8,3033.74,2988.29,42184500.0,sh000300
430,2009-10-09,3078.75,3163.71,3164.03,3071.27,56871000.0,sh000300
431,2009-10-12,3181.58,3151.63,3193.59,3151.26,58962000.0,sh000300
432,2009-10-13,3144.02,3198.52,3199.92,3140.5,50713700.0,sh000300
433,2009-10-14,3209.06,3227.4,3276.55,3204.31,80978100.0,sh000300
434,2009-10-15,3258.55,3239.64,3287.63,3227.09,60562000.0,sh000300
435,2009-10-16,3250.1,3241.71,3268.43,3188.43,55636300.0,sh000300
436,2009-10-19,3238.85,3329.16,3330.79,3231.81,77683100.0,sh000300
437,2009-10-20,3355.36,3377.57,3379.63,3343.02,89426300.0,sh000300
438,2009-10-21,3375.03,3369.28,3414.66,3358.55,83488900.0,sh000300
439,2009-10-22,3364.15,3347.32,3381.15,3341.42,60936600.0,sh000300
440,2009-10-23,3354.98,3413.25,3436.39,3354.98,86725400.0,sh000300
441,2009-10-26,3421.7,3414.24,3432.9,3385.44,68442500.0,sh000300
442,2009-10-27,3384.29,3314.72,3392.1,3314.32,74209600.0,sh000300
443,2009-10-28,3303.77,3329.33,3337.17,3258.27,62594800.0,sh000300
444,2009-10-29,3265.19,3247.05,3291.18,3239.0,61305400.0,sh000300
445,2009-10-30,3305.38,3280.37,3329.54,3276.32,60647100.0,sh000300
446,2009-11-02,3205.83,3392.8,3394.72,3198.31,81981200.0,sh000300
447,2009-11-03,3402.53,3435.43,3447.48,3397.25,83791100.0,sh000300
448,2009-11-04,3443.52,3453.89,3476.34,3415.22,86065300.0,sh000300
449,2009-11-05,3458.86,3464.32,3471.83,3432.26,80647800.0,sh000300
450,2009-11-06,3491.07,3483.02,3506.03,3474.36,92190300.0,sh000300
451,2009-11-09,3487.11,3495.79,3495.89,3452.61,78050900.0,sh000300
452,2009-11-10,3520.4,3503.78,3532.19,3501.5,84301000.0,sh000300
453,2009-11-11,3500.59,3495.67,3514.83,3468.86,72626300.0,sh000300
454,2009-11-12,3506.95,3499.99,3529.06,3487.68,79962700.0,sh000300
455,2009-11-13,3489.54,3518.72,3518.89,3445.36,91210200.0,sh000300
456,2009-11-16,3541.05,3625.8,3625.89,3541.05,123157000.0,sh000300
457,2009-11-17,3644.96,3628.35,3649.42,3619.99,97391400.0,sh000300
458,2009-11-18,3633.85,3630.23,3652.81,3612.79,89226300.0,sh000300
459,2009-11-19,3638.07,3642.44,3653.9,3604.61,94940100.0,sh000300
460,2009-11-20,3630.58,3631.01,3658.21,3597.31,94750800.0,sh000300
461,2009-11-23,3636.53,3665.51,3666.27,3628.2,93990900.0,sh000300
462,2009-11-24,3680.75,3548.08,3698.13,3538.86,147567000.0,sh000300
463,2009-11-25,3541.51,3629.63,3630.3,3508.06,114602000.0,sh000300
464,2009-11-26,3635.79,3485.77,3646.61,3472.95,127882000.0,sh000300
465,2009-11-27,3440.34,3382.51,3480.93,3367.29,89294700.0,sh000300
466,2009-11-30,3415.08,3511.67,3511.76,3415.08,84415300.0,sh000300
467,2009-12-01,3507.56,3560.83,3566.78,3485.52,101519000.0,sh000300
468,2009-12-02,3578.87,3597.33,3607.56,3570.29,98052000.0,sh000300
469,2009-12-03,3596.95,3590.88,3603.12,3551.48,89978600.0,sh000300
470,2009-12-04,3581.63,3643.49,3646.26,3530.06,134131000.0,sh000300
471,2009-12-07,3644.62,3668.83,3672.8,3633.45,91225600.0,sh000300
472,2009-12-08,3670.81,3624.02,3671.04,3590.94,82940900.0,sh000300
473,2009-12-09,3579.28,3554.48,3603.7,3543.42,68521500.0,sh000300
474,2009-12-10,3579.83,3577.24,3601.29,3544.9,57563700.0,sh000300
475,2009-12-11,3589.41,3575.02,3614.95,3568.51,54550900.0,sh000300
476,2009-12-14,3572.53,3612.75,3623.27,3495.64,83785000.0,sh000300
477,2009-12-15,3594.51,3583.34,3620.32,3578.28,69186500.0,sh000300
478,2009-12-16,3568.28,3560.72,3610.69,3550.67,56963900.0,sh000300
479,2009-12-17,3571.05,3480.15,3582.44,3475.84,63286200.0,sh000300
480,2009-12-18,3450.04,3391.74,3453.35,3385.68,66111000.0,sh000300
481,2009-12-21,3386.33,3396.62,3404.64,3354.65,48329800.0,sh000300
482,2009-12-22,3402.23,3305.54,3404.75,3296.76,53942700.0,sh000300
483,2009-12-23,3303.73,3336.48,3342.99,3296.29,48064500.0,sh000300
484,2009-12-24,3346.76,3438.82,3445.7,3339.3,64377800.0,sh000300
485,2009-12-25,3434.326,3424.783,3441.956,3410.667,46914576.0,sh000300
486,2009-12-28,3432.82,3478.433,3489.574,3432.82,55375390.0,sh000300
487,2009-12-29,3481.903,3500.737,3501.247,3451.177,55535765.0,sh000300
488,2009-12-30,3503.816,3558.857,3561.44,3498.38,88429370.0,sh000300
489,2009-12-31,3561.367,3575.684,3579.52,3542.38,69241890.0,sh000300
490,2010-01-04,3592.468,3535.229,3597.75,3535.23,66101080.0,sh000300
491,2010-01-05,3545.186,3564.038,3577.53,3497.66,85809641.0,sh000300
492,2010-01-06,3558.7,3541.727,3588.83,3541.17,78473125.0,sh000300
493,2010-01-07,3543.16,3471.456,3558.56,3452.77,80350037.0,sh000300
494,2010-01-08,3456.908,3480.13,3482.08,3426.7,60790253.0,sh000300
495,2010-01-11,3593.106,3482.052,3594.53,3465.32,89980172.0,sh000300
496,2010-01-12,3477.842,3534.916,3535.41,3437.66,93743278.0,sh000300
497,2010-01-13,3448.291,3421.144,3490.11,3415.69,112457901.0,sh000300
498,2010-01-14,3433.472,3469.051,3470.32,3411.81,83353252.0,sh000300
499,2010-01-15,3472.524,3482.738,3500.07,3448.66,72543102.0,sh000300
500,2010-01-18,3471.777,3500.684,3501.26,3458.04,82854307.0,sh000300
501,2010-01-19,3506.806,3507.482,3528.39,3497.09,74883232.0,sh000300
502,2010-01-20,3512.246,3394.434,3515.45,3387.82,92495146.0,sh000300
503,2010-01-21,3397.043,3408.574,3425.18,3364.72,70595068.0,sh000300
504,2010-01-22,3364.452,3366.197,3390.8,3293.19,88933404.0,sh000300
505,2010-01-25,3340.013,3328.014,3372.43,3326.27,56849171.0,sh000300
506,2010-01-26,3328.113,3242.797,3341.2,3222.14,61752231.0,sh000300
507,2010-01-27,3243.038,3198.566,3255.12,3183.36,52691394.0,sh000300
508,2010-01-28,3195.289,3206.57,3220.31,3168.46,46990716.0,sh000300
509,2010-01-29,3190.315,3204.155,3249.45,3176.92,50262613.0,sh000300
510,2010-02-01,3198.23,3152.707,3198.31,3116.44,57001380.0,sh000300
511,2010-02-02,3170.778,3146.189,3211.94,3143.09,50130033.0,sh000300
512,2010-02-03,3160.712,3230.715,3231.1,3094.57,64798894.0,sh000300
513,2010-02-04,3206.431,3218.802,3242.52,3190.44,58972726.0,sh000300
514,2010-02-05,3147.721,3153.087,3177.42,3129.92,59105845.0,sh000300
515,2010-02-08,3152.253,3150.988,3172.31,3133.81,37355951.0,sh000300
516,2010-02-09,3147.761,3169.19,3178.95,3144.48,35953158.0,sh000300
517,2010-02-10,3195.142,3214.13,3214.46,3182.83,34219894.0,sh000300
518,2010-02-11,3216.688,3220.398,3238.35,3207.17,35791052.0,sh000300
519,2010-02-12,3232.879,3251.278,3253.2,3228.74,34058238.0,sh000300
520,2010-02-22,3248.947,3233.345,3261.95,3232.78,38283772.0,sh000300
521,2010-02-23,3225.393,3198.634,3225.39,3152.93,42742898.0,sh000300
522,2010-02-24,3177.082,3244.483,3244.82,3165.13,49989437.0,sh000300
523,2010-02-25,3252.153,3292.128,3294.14,3249.33,67586617.0,sh000300
524,2010-02-26,3286.095,3281.666,3301.15,3273.69,52107288.0,sh000300
525,2010-03-01,3290.007,3324.423,3330.38,3287.56,60504520.0,sh000300
526,2010-03-02,3327.103,3311.236,3339.89,3299.68,57034374.0,sh000300
527,2010-03-03,3313.023,3335.081,3335.65,3293.92,60622732.0,sh000300
528,2010-03-04,3338.674,3250.573,3345.91,3244.98,69346810.0,sh000300
529,2010-03-05,3253.164,3259.764,3276.4,3239.68,45629138.0,sh000300
530,2010-03-08,3268.397,3286.178,3293.93,3258.03,41540876.0,sh000300
531,2010-03-09,3285.62,3305.863,3322.51,3255.98,54199486.0,sh000300
532,2010-03-10,3304.036,3279.694,3321.08,3267.76,46421079.0,sh000300
533,2010-03-11,3282.199,3276.705,3303.49,3251.7,47487754.0,sh000300
534,2010-03-12,3277.309,3233.126,3284.26,3232.12,39957344.0,sh000300
535,2010-03-15,3231.216,3183.183,3234.82,3171.8,37844304.0,sh000300
536,2010-03-16,3183.775,3204.289,3204.29,3169.1,30847780.0,sh000300
537,2010-03-17,3214.216,3273.916,3274.0,3207.27,45800934.0,sh000300
538,2010-03-18,3277.883,3267.555,3295.37,3256.59,46948013.0,sh000300
539,2010-03-19,3270.978,3293.871,3296.41,3251.14,46062187.0,sh000300
540,2010-03-22,3297.824,3302.628,3313.92,3288.51,49439462.0,sh000300
541,2010-03-23,3305.554,3275.573,3309.12,3272.92,46539536.0,sh000300
542,2010-03-24,3282.052,3276.669,3298.54,3271.03,44547966.0,sh000300
543,2010-03-25,3270.39,3229.128,3270.39,3222.82,44984285.0,sh000300
544,2010-03-26,3226.8,3275.002,3285.39,3220.59,47444965.0,sh000300
545,2010-03-29,3295.763,3358.54,3363.61,3293.67,84724910.0,sh000300
546,2010-03-30,3361.353,3366.708,3372.26,3350.31,56436980.0,sh000300
547,2010-03-31,3369.193,3345.607,3369.9,3338.74,53124287.0,sh000300
548,2010-04-01,3349.884,3391.935,3392.48,3349.88,67772669.0,sh000300
549,2010-04-02,3400.139,3407.346,3412.2,3391.81,69073452.0,sh000300
550,2010-04-06,3422.849,3405.145,3436.29,3386.89,65191710.0,sh000300
551,2010-04-07,3403.088,3386.949,3404.58,3369.02,54011228.0,sh000300
552,2010-04-08,3381.306,3346.744,3381.31,3336.16,62185322.0,sh000300
553,2010-04-09,3348.773,3379.17,3379.4,3342.47,51280567.0,sh000300
554,2010-04-12,3388.355,3351.478,3393.56,3330.3,74565150.0,sh000300
