stock_name,hold_num
中新赛克,2
丝路视觉,2
德艺文创,2
首药控股-U,2
华信新材,2
哈焊华通,2
木林森,2
宁波富邦,2
开润股份,2
数字政通,2
万年青,2
欢瑞世纪,2
铁龙物流,2
中国科传,2
杭齿前进,2
中再资环,2
广和通,2
欧普照明,2
三星新材,2
蓝特光学,2
博拓生物,2
道通科技,2
马钢股份,2
云南锗业,2
税友股份,2
诺思格,2
京山轻机,2
天马新材,2
中科蓝讯,2
阳光城,2
贵州轮胎,2
洲明科技,2
金固股份,2
均普智能,2
泽宇智能,2
和林微纳,2
常宝股份,2
华亚智能,2
国睿科技,2
赛伍技术,2
太原重工,2
博众精工,2
金开新能,2
移为通信,2
乾照光电,2
豪森股份,2
福鞍股份,2
丰元股份,2
领益智造,2
大洋电机,2
辉隆股份,2
电科数字,2
科森科技,2
中原传媒,2
苏州固锝,2
美锦能源,2
柳钢股份,2
安阳钢铁,2
杭钢股份,2
派生科技,2
本钢板材,2
中南股份,2
巨一科技,2
联创光电,2
新澳股份,2
怡球资源,2
雪迪龙,2
易德龙,2
信捷电气,2
凯格精机,2
杭州柯林,2
侨银股份,2
惠丰钻石,2
值得买,2
中粮糖业,2
新大陆,2
广电运通,2
神州细胞-U,2
晶瑞电材,2
三祥新材,2
南钢股份,2
国药现代,2
英派斯,2
杭叉集团,2
吉大正元,2
日辰股份,2
捷邦科技,2
广誉远,2
思林杰,2
海汽集团,2
贵阳银行,2
宝泰隆,2
晨曦航空,2
鲍斯股份,2
深天马A,2
航天信息,2
北京利尔,2
睿智医药,2
神农集团,2
地素时尚,2
凌志软件,2
爱慕股份,2
亿晶光电,2
中储股份,2
天奇股份,2
力生制药,2
三友化工,2
中粮科工,2
祁连山,2
铜陵有色,2
科达自控,2
吉冈精密,2
中国黄金,2
科拓生物,2
华润双鹤,2
渤海租赁,2
龙竹科技,2
雪榕生物,2
岱勒新材,2
经纬纺机,2
聆达股份,2
鼎捷软件,2
北矿科技,2
邦彦技术,2
皖新传媒,2
奥士康,2
国光电器,2
冠城大通,2
江苏有线,2
有研新材,2
可孚医疗,2
深高速,2
柳药集团,2
海创药业-U,2
普联软件,2
特一药业,2
赛腾股份,2
生益科技,2
远东股份,2
旺能环境,2
云图控股,2
新华文轩,2
立新能源,2
佛山照明,2
合锻智能,2
神驰机电,2
蓝焰控股,2
九芝堂,1
纽威股份,1
南网储能,1
烽火电子,1
诺禾致源,1
明新旭腾,1
盛剑环境,1
劲旅环境,1
建龙微纳,1
上海钢联,1
万通智控,1
沙钢股份,1
丛麟科技,1
华致酒行,1
好利科技,1
莱特光电,1
南模生物,1
星网宇达,1
金奥博,1
海波重科,1
元力股份,1
昇辉科技,1
声光电科,1
积成电子,1
奥佳华,1
航锦科技,1
泉峰汽车,1
华神科技,1
尚荣医疗,1
皖天然气,1
姚记科技,1
司太立,1
祥明智能,1
凯盛新材,1
清新环境,1
依顿电子,1
和达科技,1
国茂股份,1
佳沃食品,1
卓然股份,1
国检集团,1
航发科技,1
红相股份,1
恒为科技,1
永太科技,1
新经典,1
虹软科技,1
大悦城,1
海峡环保,1
伟创电气,1
山高环能,1
珠海冠宇,1
宝兰德,1
新潮能源,1
中孚信息,1
北元集团,1
新日恒力,1
东利机械,1
中泰证券,1
农发种业,1
三德科技,1
中交地产,1
乐鑫科技,1
中山公用,1
华数传媒,1
宏德股份,1
传化智联,1
中国西电,1
奥飞娱乐,1
沪农商行,1
阿石创,1
春秋电子,1
诚益通,1
云南能投,1
城建发展,1
中华企业,1
道森股份,1
中欣氟材,1
广联航空,1
绿盟科技,1
潜能恒信,1
全信股份,1
乐歌股份,1
智洋创新,1
佳禾智能,1
维海德,1
满坤科技,1
神州泰岳,1
涪陵电力,1
冠盛股份,1
罗莱生活,1
宇环数控,1
富信科技,1
好想你,1
仙坛股份,1
中南建设,1
贵绳股份,1
东华能源,1
飞凯材料,1
航天晨光,1
奥福环保,1
苏文电能,1
艾融软件,1
星辰科技,1
骏创科技,1
行动教育,1
原尚股份,1
中信出版,1
汇通能源,1
麦捷科技,1
世运电路,1
安德利,1
华瓷股份,1
沧州大化,1
郑州煤电,1
安源煤业,1
山西焦化,1
江苏雷利,1
中国核建,1
新钢股份,1
东风汽车,1
巨人网络,1
世纪华通,1
掌趣科技,1
富森美,1
兴业科技,1
湘佳股份,1
太极股份,1
三鑫医疗,1
汉威科技,1
国网英大,1
出版传媒,1
凡拓数创,1
浙数文化,1
艾力斯-U,1
亿田智能,1
深振业A,1
齐心集团,1
中信海直,1
美凯龙,1
智立方,1
新联电子,1
北巴传媒,1
上工申贝,1
银座股份,1
建研院,1
深南电路,1
诺邦股份,1
读者传媒,1
腾景科技,1
西藏城投,1
神马股份,1
百隆东方,1
国安达,1
启迪药业,1
广济药业,1
宏达高科,1
节能国祯,1
通程控股,1
秋田微,1
特锐德,1
弘信电子,1
先惠技术,1
汇洁股份,1
爱普股份,1
株冶集团,1
通灵股份,1
益方生物-U,1
嘉化能源,1
东方生物,1
宁波港,1
机器人,1
海正生材,1
帕瓦股份,1
华峰化学,1
弘业期货,1
晋拓股份,1
天山股份,1
碧水源,1
美亚柏科,1
宁夏建材,1
华达科技,1
华闻集团,1
宝利国际,1
佳云科技,1
和晶科技,1
天地数码,1
锦和商管,1
吉林敖东,1
西南证券,1
有研粉材,1
松井股份,1
